ID_Mestre,SMILES,4EY7_Eficacia,5W8K_Risco_ML,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_H_00132,CCc1nc(C(N)=O)c(C(F)(F)F)c(C(F)(F)F)c1C(N)=O,-7.203,-4.41898,2.78402,-4.109714,Gen 101 (Human)
MOL_H_00133,Cc1c(-c2nc(C3C(C)CCC3C(N)=O)c(F)c(C)c2C)nc(C(C)C)c(F)c1C,-8.657,-6.312304000000001,2.344695999999999,-4.106674257919999,Gen 157 (Human)
MOL_H_00134,Cc1c(C2CCC(C)C2C(F)(F)F)nc(C(N)=O)c(F)c1C(N)=O,-7.356,-4.644036000000001,2.711963999999999,-4.1051748,Gen 109 (Human)
MOL_H_00135,CCOc1c(C)nc(C(F)(F)F)c(C(F)(F)F)c1C(N)=O,-7.507,-4.860599,2.646401,-4.1045807,Gen 38 (Human)
MOL_H_00136,Cc1nc(C2C(C)CCC2C(C)C)c(F)c(C(N)=O)c1C(N)=O,-7.342,-4.624999000000001,2.717000999999999,-4.104500699999999,Gen 121 (Human)
MOL_H_00137,CC(C)c1nc(C(N)=O)c(C(N)=O)c(C(F)(F)F)c1F,-7.069,-4.235475,2.833525,-4.1041675,Gen 113 (Human)
MOL_H_00138,CCCc1nc(C2CCC(C)C2C(N)=O)c(C)c(C2C(C)CCC2C(N)=O)c1F,-7.748,-5.208941000000002,2.539058999999998,-4.101741299999999,Gen 181 (Human)
MOL_H_00139,Cc1nc(C(F)(F)F)c(F)c(C(N)=O)c1C1C(C)CCC1C(N)=O,-7.313,-4.589051000000001,2.7239489999999984,-4.100664299999999,Gen 108 (Human)
MOL_H_00140,Cc1c(C(F)(F)F)nc(C2C(C)CCC2C(N)=O)c(F)c1C(N)=O,-7.311,-4.589051000000001,2.7219489999999986,-4.098664299999999,Gen 109 (Human)
MOL_H_00141,Cc1nc(C2CCC(C)C2C(N)=O)c(C)c(-c2nc(CC(C)C)c(C)c(C)c2F)c1F,-8.789,-6.366643000000002,2.422356999999998,-4.097678952754996,Gen 168 (Human)
MOL_H_00142,Cc1c(C(N)=O)nc(C2CCC(C)C2C(F)(F)F)c(F)c1C(F)(F)F,-7.943,-5.495215000000002,2.447784999999998,-4.096349499999999,Gen 114 (Human)
MOL_H_00143,CCc1nc(C2CCC(C)C2C(N)=O)c(C)c(C2C(C)CCC2C(N)=O)c1Cl,-7.771,-5.257267000000001,2.513733,-4.0909131,Gen 181 (Human)
MOL_H_00144,Cc1nc(C(F)(F)F)c(F)c(C2CCC(C)C2C(N)=O)c1C(N)=O,-7.302,-4.589051000000001,2.7129489999999983,-4.089664299999999,Gen 108 (Human)
MOL_H_00145,CCc1c(F)c(C(N)=O)nc(C(N)=O)c1C(F)(F)F,-6.896,-4.011071,2.884929,-4.0882503,Gen 108 (Human)
MOL_H_00146,CC(C)c1c(C(N)=O)nc(C(N)=O)c(F)c1C(F)(F)F,-7.053,-4.235475000000001,2.817524999999999,-4.088167499999999,Gen 108 (Human)
MOL_H_00147,CC(C)Cc1nc(C2CCC(C)C2C(N)=O)c(C(C)C)c(C(N)=O)c1Cl,-7.715,-5.1824340000000015,2.5325659999999983,-4.087296199999999,Gen 139 (Human)
MOL_H_00148,NC(=O)c1nc(C(F)(F)F)c(F)c(C(N)=O)c1C(F)(F)F,-7.061,-4.250697000000001,2.810303,-4.0855121,Gen 102 (Human)
MOL_H_00149,CCc1nc(-c2nc(C3C(C)CCC3C(N)=O)c(C)c(C)c2F)c(C)c(C)c1F,-8.344,-6.087900000000001,2.256099999999998,-4.082469999999999,Gen 133 (Human)
MOL_H_00150,CCC1C(C)CCC1c1nc(C)c(C(N)=O)c(C(N)=O)c1F,-7.237,-4.510845000000001,2.7261549999999994,-4.0794085,Gen 122 (Human)
MOL_H_00151,Cc1nc(C2CCC(C)C2C(F)(F)F)c(F)c(C(N)=O)c1C(N)=O,-7.33,-4.644036000000001,2.685964,-4.0791748,Gen 101 (Human)
MOL_H_00152,Cc1nc(C(N)=O)c(F)c(C(N)=O)c1C1CCC(C)C1C(F)(F)F,-7.33,-4.644036000000001,2.685964,-4.0791748,Gen 104 (Human)
MOL_H_00153,CCCc1c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-7.724,-5.208941000000002,2.515058999999998,-4.0777413,Gen 143 (Human)
MOL_H_00154,CCC1CCC(C)C1c1nc(C(N)=O)c(F)c(C(N)=O)c1C,-7.234,-4.510845000000001,2.723155,-4.076408499999999,Gen 137 (Human)
MOL_H_00155,CCCc1nc(C2CCC(C)C2C(N)=O)c(C)c(C2C(C)CCC2C(N)=O)c1Cl,-7.871,-5.421856000000003,2.4491439999999978,-4.075700799999999,Gen 181 (Human)
MOL_H_00156,Cc1c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(F)(F)F)c(F)c1C,-8.159,-5.833569000000002,2.3254309999999982,-4.075501699999999,Gen 148 (Human)
MOL_H_00157,Cc1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(F)c1C(C)C,-7.277,-4.573829000000001,2.703171,-4.0753197,Gen 127 (Human)
MOL_H_00158,Cc1c(F)c(C(N)=O)nc(C(N)=O)c1C1CCC(C)C1C(F)(F)F,-7.326,-4.644036000000001,2.681963999999999,-4.075174799999999,Gen 129 (Human)
MOL_H_00159,Cc1nc(C(N)=O)c(C)c(C2C(C)CCC2C(N)=O)c1F,-7.035,-4.232478,2.802522,-4.0722654,Gen 174 (Human)
MOL_H_00160,Cc1nc(C2CCC(C)C2C(N)=O)c(Cl)c(C(N)=O)c1C(F)(F)F,-7.433,-4.801966000000001,2.6310339999999988,-4.071623799999999,Gen 103 (Human)
MOL_H_00161,Cc1c(F)c(C(N)=O)nc(C(N)=O)c1C(F)(F)F,-6.797,-3.894124,2.902876,-4.071113199999999,Gen 129 (Human)
MOL_H_00162,CC(C)Cc1nc(C(N)=O)c(F)c(C(F)(F)F)c1C(N)=O,-7.071,-4.289814000000001,2.781185999999999,-4.068130199999999,Gen 129 (Human)
MOL_H_00163,Cc1c(C(N)=O)nc(C(F)(F)F)c(F)c1C(N)=O,-6.794,-3.894124,2.8998759999999995,-4.068113199999999,Gen 110 (Human)
MOL_H_00164,Cc1nc(C(=O)CC(C)C)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.913,-5.4947620000000015,2.4182379999999988,-4.0666666,Gen 23 (Human)
MOL_H_00165,Cc1c(CC(C)C)nc(-c2nc(C3C(C)CCC3C(N)=O)c(C)c(C)c2F)c(F)c1C,-8.757,-6.366643000000002,2.390356999999998,-4.065678952754996,Gen 168 (Human)
MOL_H_00166,Cc1nc(C(N)=O)c(F)c(C2CCC(C)C2C(F)(F)F)c1C(N)=O,-7.314,-4.644036000000001,2.669964,-4.0631748,Gen 104 (Human)
MOL_H_00167,Cc1c(C(N)=O)nc(C(N)=O)c(Cl)c1C(F)(F)F,-6.938,-4.107039,2.8309609999999994,-4.063072699999999,Gen 108 (Human)
MOL_H_00168,CCc1c(C(N)=O)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C(F)(F)F,-7.5,-4.918913000000001,2.5810869999999992,-4.0567609,Gen 114 (Human)
MOL_H_00169,NC(=O)c1c(C(F)(F)F)nc(C(F)(F)F)c(F)c1C(N)=O,-7.032,-4.250697000000001,2.7813029999999994,-4.0565121,Gen 104 (Human)
MOL_H_00170,CCc1nc(C)c(F)c(-c2nc(C3CCC(C)C3C(N)=O)c(F)c(C)c2C)c1C,-8.315,-6.087900000000001,2.2270999999999983,-4.053469999999999,Gen 183 (Human)
MOL_H_00171,Cc1c(C(N)=O)nc(C2CCC(C)C2C(N)=O)c(F)c1C(F)(F)F,-7.264,-4.589051000000001,2.674948999999999,-4.0516643,Gen 109 (Human)
MOL_H_00172,CCC1C(C)CCC1c1c(C)c(C(N)=O)nc(C(N)=O)c1F,-7.208,-4.510845000000001,2.6971549999999995,-4.0504085,Gen 128 (Human)
MOL_H_00173,Cc1c(-c2nc(C3CCC(C)C3C(F)(F)F)c(F)c(C)c2C)nc(C(N)=O)c(F)c1C,-8.788,-6.382511000000001,2.405489,-4.049935474394999,Gen 157 (Human)
MOL_H_00174,Cc1c(CC(C)C)nc(-c2nc(C(N)=O)c(C)c(C(F)(F)F)c2F)c(F)c1C,-8.268,-6.028289,2.2397110000000007,-4.048197700000001,Gen 164 (Human)
MOL_H_00175,Cc1c(CC(C)C)nc(C2CCC(C)C2C(N)=O)c(F)c1C(N)=O,-7.282,-4.6281680000000005,2.6538319999999995,-4.0422824,Gen 153 (Human)
MOL_H_00176,CCC(c1nc(C2CCC(C)C2C(N)=O)c(C)c(C(N)=O)c1F)C(C)C,-7.552,-5.0171610000000015,2.534838999999998,-4.039987299999998,Gen 141 (Human)
MOL_H_00177,CCc1nc(C(N)=O)c(F)c(C2CCC(C)C2C(N)=O)c1C,-7.084,-4.349425000000001,2.734574999999998,-4.0394025,Gen 138 (Human)
MOL_H_00178,Cc1nc(-c2nc(C(N)=O)c(F)c(C)c2C)c(C)c(C(F)(F)F)c1F,-7.982,-5.632599,2.3494010000000003,-4.039180700000001,Gen 175 (Human)
MOL_H_00179,Cc1c(-c2nc(C(F)(F)F)c(C)c(C(F)(F)F)c2F)nc(C(N)=O)c(Cl)c1C,-8.394,-6.202087,2.1919130000000004,-4.038973822155001,Gen 132 (Human)
MOL_H_00180,COc1c(C)nc(C2C(C)CCC2C(=O)CC(C)C)c(F)c1C(N)=O,-7.564,-5.037560000000002,2.5264399999999982,-4.037707999999999,Gen 13 (Human)
MOL_H_00181,COc1nc(C(F)(F)F)c(F)c(OC)c1C(N)=O,-6.965,-4.187472,2.777528,-4.0337696,Gen 99 (Human)
MOL_H_00182,CCCc1nc(C2CCC(C)C2C(N)=O)c(C)c(C(N)=O)c1Cl,-7.342,-4.726929000000001,2.6150709999999986,-4.033149699999999,Gen 139 (Human)
MOL_H_00183,CC(C)C(C)c1nc(C(N)=O)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.678,-5.209145000000001,2.4688549999999987,-4.031598499999999,Gen 101 (Human)
MOL_H_00184,CC(C)Cc1c(F)c(C(F)(F)F)nc(C(N)=O)c1C(N)=O,-7.033,-4.289814000000001,2.743186,-4.0301302,Gen 169 (Human)
MOL_H_00185,Cc1c(-c2nc(C(C)C)c(C)c(C(F)(F)F)c2F)nc(C(N)=O)c(F)c1C,-8.21,-5.97395,2.2360500000000005,-4.0282350000000005,Gen 155 (Human)
MOL_H_00186,CCc1nc(-c2nc(C3CCC(C)C3C(N)=O)c(C)c(C)c2Cl)c(C)c(C)c1F,-8.552,-6.300815000000001,2.2511849999999987,-4.027703678874999,Gen 166 (Human)
MOL_H_00187,Cc1nc(C(F)(F)F)c(F)c(C(N)=O)c1C1CCC(C)C1C(N)=O,-7.24,-4.589051000000001,2.650948999999999,-4.0276643,Gen 116 (Human)
MOL_H_00188,Cc1c(-c2nc(C(N)=O)c(C)c(C(F)(F)F)c2F)nc(C(F)(F)F)c(F)c1C,-8.219,-5.989172,2.2298279999999995,-4.0265796,Gen 136 (Human)
MOL_H_00189,CCC1CCC(C)C1c1nc(C(N)=O)c(C)c(C(N)=O)c1F,-7.184,-4.510845000000001,2.6731549999999995,-4.0264085000000005,Gen 136 (Human)
MOL_H_00190,Cc1nc(C2C(C)CCC2C(F)(F)F)c(F)c(C(N)=O)c1C(N)=O,-7.277,-4.644036000000001,2.6329639999999994,-4.0261748,Gen 100 (Human)
MOL_H_00191,Cc1c(C2CCC(C)C2C(N)=O)nc(C(F)(F)F)c(F)c1C(F)(F)F,-7.834,-5.4402300000000015,2.393769999999998,-4.025839,Gen 114 (Human)
MOL_H_00192,COc1c(C)nc(C2CCC(C)C2C(N)=O)c(Cl)c1C(=O)CC(C)C,-7.701,-5.250475000000002,2.450524999999998,-4.025667499999999,Gen 63 (Human)
MOL_H_00193,Cc1nc(C2C(C)CCC2C(=O)CC(C)C)c(F)c(C(F)(F)F)c1C(N)=O,-7.872,-5.4947620000000015,2.3772379999999984,-4.025666599999999,Gen 17 (Human)
MOL_H_00194,CCC(C)c1c(C2CCC(C)C2C(N)=O)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C,-7.978,-5.6462600000000025,2.3317399999999973,-4.025617999999998,Gen 167 (Human)
MOL_H_00195,CCc1nc(C(N)=O)c(C(N)=O)c(C(F)(F)F)c1F,-6.833,-4.011071,2.821929,-4.0252503,Gen 106 (Human)
MOL_H_00196,Cc1nc(-c2nc(C(N)=O)c(C)c(C)c2Cl)c(F)c(C(F)(F)F)c1C(F)(F)F,-8.378,-6.202087000000001,2.1759129999999995,-4.022973822155,Gen 135 (Human)
MOL_H_00197,CCc1nc(-c2nc(C(N)=O)c(F)c(C)c2C)c(F)c(C(F)(F)F)c1C,-8.047,-5.749546,2.297454000000001,-4.0223178000000015,Gen 137 (Human)
MOL_H_00198,Cc1nc(C(N)=O)c(F)c(C(F)(F)F)c1-c1nc(C(F)(F)F)c(C)c(C)c1F,-8.213,-5.989172,2.2238279999999992,-4.0205796,Gen 135 (Human)
MOL_H_00199,CCc1nc(C(N)=O)c(F)c(C(N)=O)c1C(F)(F)F,-6.827,-4.011071,2.815929,-4.0192503,Gen 106 (Human)
MOL_H_00200,CCc1nc(-c2c(C)c(C3CCC(C)C3C(N)=O)nc(C)c2F)c(F)c(C)c1C,-8.278,-6.087900000000001,2.1900999999999997,-4.01647,Gen 183 (Human)
MOL_H_00201,CCc1c(C2CCC(C)C2C(N)=O)nc(CC(C)C)c(Cl)c1C(N)=O,-7.484,-4.958030000000002,2.5259699999999983,-4.013378999999999,Gen 142 (Human)
MOL_H_00202,Cc1nc(C(N)=O)c(C(F)(F)F)c(C(N)=O)c1C(F)(F)F,-7.024,-4.302033,2.721967,-4.012576900000001,Gen 98 (Human)
MOL_H_00203,CCc1nc(C2CCC(C)C2C(N)=O)c(Cl)c(C(N)=O)c1C(F)(F)F,-7.453,-4.918913000000001,2.5340869999999995,-4.0097609,Gen 103 (Human)
MOL_H_00204,Cc1nc(C(N)=O)c(Cl)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.371,-4.801966000000001,2.569034,-4.0096238,Gen 98 (Human)
MOL_H_00205,Cc1c(C(N)=O)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C(F)(F)F,-7.369,-4.801966000000001,2.5670339999999987,-4.007623799999999,Gen 114 (Human)
MOL_H_00206,CCc1c(C)c(C2C(C)CCC2C(N)=O)nc(C(N)=O)c1F,-7.051,-4.349425,2.701575,-4.0064025,Gen 126 (Human)
MOL_H_00207,Cc1c(C(N)=O)nc(C2CCC(C)C2C(F)(F)F)c(F)c1C(N)=O,-7.257,-4.644036000000001,2.612963999999999,-4.006174799999999,Gen 110 (Human)
MOL_H_00208,CCC(C)c1c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-7.807,-5.433345000000002,2.3736549999999985,-4.003658499999999,Gen 182 (Human)
MOL_H_00209,CCC1CCC(C)C1c1c(C)nc(C(N)=O)c(F)c1C(N)=O,-7.156,-4.510845000000001,2.645154999999999,-3.9984085,Gen 122 (Human)
MOL_H_00210,Cc1c(-c2nc(C(N)=O)c(C)c(C(F)(F)F)c2F)nc(CC(C)C)c(F)c1C,-8.218,-6.028289000000001,2.189710999999999,-3.9981977,Gen 140 (Human)
MOL_H_00211,CCc1c(C(F)(F)F)nc(C(N)=O)c(F)c1C(N)=O,-6.8,-4.011071,2.7889289999999995,-3.9922503,Gen 107 (Human)
MOL_H_00212,Cc1nc(C(F)(F)F)c(F)c(C(N)=O)c1C(N)=O,-6.716,-3.894124,2.821876,-3.9901132,Gen 102 (Human)
MOL_H_00213,CCOc1c(C)nc(C2CCC(C)C2C(F)(F)F)c(Cl)c1C(N)=O,-7.78,-5.415517000000001,2.364482999999999,-3.9891381,Gen 16 (Human)
MOL_H_00214,CC(C)C(C)c1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(F)c1C(F)(F)F,-7.634,-5.209145000000001,2.424854999999999,-3.9875985,Gen 113 (Human)
MOL_H_00215,CCCc1nc(C(N)=O)c(C(F)(F)F)c(C(F)(F)F)c1C(N)=O,-7.195,-4.583569000000001,2.611431,-3.9865017,Gen 101 (Human)
MOL_H_00216,NC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)c(C(N)=O)c1F,-6.961,-4.250697000000001,2.710303,-3.9855121,Gen 104 (Human)
MOL_H_00217,COc1c(F)c(C2CCC(C)C2C(F)(F)F)nc(C)c1C(N)=O,-7.512,-5.038013,2.473987,-3.9853909,Gen 45 (Human)
MOL_H_00218,Cc1nc(C2CCC(C)C2C(N)=O)c(C)c(C2C(C)CCC2C(N)=O)c1Cl,-7.583,-5.140320000000002,2.4426799999999984,-3.984775999999999,Gen 181 (Human)
MOL_H_00219,Cc1c(-c2nc(C(F)(F)F)c(F)c(C(F)(F)F)c2C)nc(C(N)=O)c(Cl)c1C,-8.335,-6.202087,2.132913000000001,-3.979973822155002,Gen 132 (Human)
MOL_H_00220,Cc1c(C(F)(F)F)nc(C(N)=O)c(F)c1C(N)=O,-6.704,-3.894124,2.809876,-3.9781132,Gen 109 (Human)
MOL_H_00221,Cc1c(-c2nc(C(N)=O)c(C)c(C(F)(F)F)c2F)nc(C(F)(F)F)c(Cl)c1C,-8.329,-6.202087000000001,2.126913,-3.973973822155,Gen 130 (Human)
MOL_H_00222,Cc1c(C(N)=O)nc(C(N)=O)c(F)c1C,-6.45,-3.537551,2.912449,-3.9737143,Gen 142 (Human)
MOL_H_00223,Cc1c(C(N)=O)nc(CC(C)C)c(F)c1C1C(C)CCC1C(N)=O,-7.212,-4.6281680000000005,2.5838319999999992,-3.9722824,Gen 145 (Human)
MOL_H_00224,CCc1c(C)c(C(N)=O)nc(C(N)=O)c1F,-6.53,-3.654498,2.8755020000000004,-3.9718514000000007,Gen 126 (Human)
MOL_H_00225,Cc1c(C(N)=O)nc(C(F)(F)F)c(Cl)c1C1CCC(C)C1C(N)=O,-7.331,-4.801966,2.529034,-3.9696238,Gen 111 (Human)
MOL_H_00226,Cc1c(C(F)(F)F)nc(C(F)(F)F)c(F)c1C1C(C)CCC1C(N)=O,-7.775,-5.4402300000000015,2.334769999999999,-3.966839,Gen 114 (Human)
MOL_H_00227,Cc1nc(C(N)=O)c(F)c(C(N)=O)c1C1C(C)CCC1C(C)C,-7.203,-4.624999000000001,2.5780009999999995,-3.9655007,Gen 121 (Human)
MOL_H_00228,CC(C)c1nc(C(N)=O)c(F)c(C(F)(F)F)c1C(N)=O,-6.93,-4.235475000000001,2.6945249999999987,-3.9651674999999993,Gen 105 (Human)
MOL_H_00229,NC(=O)c1nc(C(F)(F)F)c(C(F)(F)F)c(C(F)(F)F)c1F,-7.536,-5.101876,2.434124,-3.9646868,Gen 104 (Human)
MOL_H_00230,CCCc1c(C2CCC(C)C2C(N)=O)nc(CC(C)C)c(F)c1C(N)=O,-7.401,-4.9097040000000005,2.491296,-3.9642072,Gen 139 (Human)
MOL_H_00231,Cc1c(C(N)=O)nc(C(N)=O)c(F)c1C1CCC(C)C1C(C)C,-7.198,-4.624999000000001,2.573001,-3.9605007,Gen 121 (Human)
MOL_H_00232,CCc1nc(-c2nc(C3C(C)CCC3C(N)=O)c(F)c(C)c2C)c(C)c(C)c1Cl,-8.484,-6.300815000000002,2.183184999999998,-3.959703678874997,Gen 180 (Human)
MOL_H_00233,Cc1c(CC(C)C)nc(C(N)=O)c(F)c1C1CCC(C)C1C(N)=O,-7.198,-4.6281680000000005,2.569832,-3.9582824,Gen 153 (Human)
MOL_H_00234,Cc1nc(C2C(C)CCC2C(N)=O)c(C)c(C2CCC(C)C2C(N)=O)c1F,-7.405,-4.927405000000001,2.477594999999999,-3.9558165,Gen 183 (Human)
MOL_H_00235,CCCc1nc(C(N)=O)c(F)c(C(F)(F)F)c1C1CCC(C)C1C(N)=O,-7.365,-4.870587,2.494413,-3.9555891,Gen 103 (Human)
MOL_H_00236,Cc1c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c(F)c1CC(C)C,-7.19,-4.628168000000001,2.561831999999999,-3.9502824,Gen 153 (Human)
MOL_H_00237,CCCc1c(C)c(C2CCC(C)C2C(N)=O)nc(C(N)=O)c1F,-7.107,-4.514014,2.592986,-3.9471902,Gen 127 (Human)
MOL_H_00238,Cc1c(C(N)=O)nc(C2CCC(C)C2C(C)C)c(F)c1C(N)=O,-7.179,-4.624999000000001,2.5540009999999995,-3.9415007,Gen 127 (Human)
MOL_H_00239,CCc1nc(C(N)=O)c(C)c(C2CCC(C)C2C(N)=O)c1F,-6.986,-4.349425000000001,2.636574999999999,-3.9414024999999993,Gen 126 (Human)
MOL_H_00240,CCc1nc(-c2nc(C(N)=O)c(F)c(C)c2C)c(C)c(C(F)(F)F)c1F,-7.965,-5.749546,2.2154540000000003,-3.9403178000000008,Gen 146 (Human)
MOL_H_00241,CCc1nc(C(N)=O)c(Cl)c(C(F)(F)F)c1C(N)=O,-6.897,-4.223986000000001,2.673014,-3.9402098,Gen 105 (Human)
MOL_H_00242,COc1nc(C)c(C2CCC(C)C2C(N)=O)c(C(F)(F)F)c1F,-7.428,-4.983028,2.444972,-3.9398804,Gen 20 (Human)
MOL_H_00243,CC(C)CC(C)Cc1nc(C(N)=O)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.738,-5.428073000000002,2.3099269999999983,-3.9383489,Gen 101 (Human)
MOL_H_00244,Cc1nc(C(N)=O)c(F)c(C(N)=O)c1C(F)(F)F,-6.664,-3.894124,2.769876,-3.9381132,Gen 104 (Human)
MOL_H_00245,CCc1c(C2CCC(C)C2C(N)=O)nc(C2C(C)CCC2C(N)=O)c(Cl)c1C,-7.618,-5.2572670000000015,2.360732999999999,-3.9379131,Gen 130 (Human)
MOL_H_00246,Cc1c(F)c(C2CCC(C)C2C(N)=O)nc(C2CCC(C)C2C(N)=O)c1C(C)C,-7.626,-5.2687560000000015,2.357243999999999,-3.9378707999999993,Gen 141 (Human)
MOL_H_00247,Cc1c(C(N)=O)nc(-c2nc(C(F)(F)F)c(C)c(C(F)(F)F)c2F)c(F)c1C,-8.129,-5.989172,2.139828,-3.9365796,Gen 136 (Human)
MOL_H_00248,Cc1c(C(N)=O)nc(-c2nc(C(F)(F)F)c(F)c(C(F)(F)F)c2C)c(F)c1C,-8.129,-5.989172,2.139828,-3.9365796,Gen 142 (Human)
MOL_H_00249,COc1nc(OC)c(C(N)=O)c(C(F)(F)F)c1F,-6.867,-4.1874720000000005,2.6795279999999995,-3.9357696,Gen 103 (Human)
MOL_H_00250,CC(C)Cc1c(F)c(C(N)=O)nc(C(N)=O)c1C(F)(F)F,-6.938,-4.289814000000001,2.648185999999999,-3.9351301999999992,Gen 129 (Human)
MOL_H_00251,CCc1nc(C(N)=O)c(C(N)=O)c(CC)c1F,-6.575,-3.771445,2.8035550000000007,-3.9349885000000007,Gen 131 (Human)
MOL_H_00252,Cc1nc(C(F)(F)F)c(F)c(C(F)(F)F)c1C1C(C)CCC1C(N)=O,-7.743,-5.4402300000000015,2.302769999999999,-3.934839,Gen 22 (Human)
MOL_H_00253,Cc1c(-c2nc(C(F)(F)F)c(F)c(C)c2C)nc(C(N)=O)c(F)c1C,-7.877,-5.632599000000001,2.244400999999999,-3.9341806999999993,Gen 157 (Human)
MOL_H_00254,CCc1nc(C2CCC(C)C2C(N)=O)c(F)c(C(N)=O)c1C(F)(F)F,-7.227,-4.705998,2.521002,-3.9328014,Gen 103 (Human)
MOL_H_00255,Cc1c(C2CCC(C)C2C(F)(F)F)nc(C(N)=O)c(F)c1C,-7.528,-5.138642000000001,2.3893579999999988,-3.930950599999999,Gen 148 (Human)
MOL_H_00256,COc1c(C)nc(C2CCC(C)C2OC)c(F)c1C(N)=O,-7.099,-4.527156000000001,2.571844,-3.9299908,Gen 13 (Human)
MOL_H_00257,CCCCc1c(C(N)=O)nc(C(N)=O)c(F)c1C(F)(F)F,-6.967,-4.340249000000001,2.6267509999999987,-3.928825699999999,Gen 110 (Human)
MOL_H_00258,COc1c(C)nc(C2CCC(C)C2C(F)(F)F)c(F)c1C(N)=O,-7.454,-5.038013,2.4159869999999994,-3.9273909,Gen 13 (Human)
MOL_H_00259,Cc1c(C(N)=O)nc(C2C(C)CCC2C(N)=O)c(F)c1C(C)C,-7.129,-4.573829000000001,2.5551709999999987,-3.927319699999999,Gen 145 (Human)
MOL_H_00260,CCc1nc(C2CCC(C)C2C(N)=O)c(CC)c(C(N)=O)c1Cl,-7.202,-4.679287,2.5227129999999995,-3.9264991,Gen 139 (Human)
MOL_H_00261,COc1c(C)nc(C(F)(F)F)c(F)c1C(N)=O,-6.928,-4.288101,2.639899,-3.9263293,Gen 10 (Human)
MOL_H_00262,COC1CCC(C)C1c1c(C)nc(C(N)=O)c(F)c1C(F)(F)F,-7.413,-4.984357999999999,2.428642000000001,-3.923949400000001,Gen 22 (Human)
MOL_H_00263,Cc1c(-c2nc(C(F)(F)F)c(F)c(C)c2C)nc(C2CCC(C)C2C(N)=O)c(F)c1C,-8.51,-6.3275260000000015,2.1824739999999982,-3.9231543966199967,Gen 157 (Human)
MOL_H_00264,CCc1nc(C(N)=O)c(F)c(C(F)(F)F)c1C(N)=O,-6.728,-4.011071,2.7169289999999995,-3.9202503,Gen 105 (Human)
MOL_H_00265,Cc1c(C(N)=O)nc(C(N)=O)c(F)c1C1CCC(C)C1C(F)(F)F,-7.169,-4.644036000000001,2.524963999999999,-3.918174799999999,Gen 109 (Human)
MOL_H_00266,Cc1c(C(C)C)nc(-c2nc(C(N)=O)c(C)c(C(F)(F)F)c2F)c(F)c1C,-8.097,-5.97395,2.123049999999999,-3.915234999999999,Gen 155 (Human)
MOL_H_00267,Cc1c(-c2nc(C(F)(F)F)c(C)c(C)c2F)nc(C(N)=O)c(F)c1C,-7.858,-5.632599000000001,2.225400999999999,-3.915180699999999,Gen 160 (Human)
MOL_H_00268,Cc1c(-c2nc(C(N)=O)c(F)c(C(F)(F)F)c2C)nc(C(F)(F)F)c(F)c1C,-8.107,-5.989172,2.117828,-3.9145796,Gen 155 (Human)
MOL_H_00269,CCCc1c(C(F)(F)F)nc(C2CCC(C)C2C(N)=O)c(F)c1C(N)=O,-7.319,-4.870587,2.4484129999999995,-3.9095891,Gen 114 (Human)
MOL_H_00270,CCc1nc(C(F)(F)F)c(C)c(C2C(C)CCC2C(N)=O)c1F,-7.55,-5.200604000000001,2.3493959999999987,-3.9095771999999993,Gen 117 (Human)
MOL_H_00271,Cc1c(-c2c(C)c(C(F)(F)F)nc(C(F)(F)F)c2F)nc(C(N)=O)c(F)c1C,-8.101,-5.989172,2.111828000000001,-3.908579600000001,Gen 136 (Human)
MOL_H_00272,CC(C)c1c(C(F)(F)F)nc(C2CCC(C)C2C(N)=O)c(F)c1C(N)=O,-7.357,-4.930402000000001,2.426598,-3.9057186,Gen 113 (Human)
MOL_H_00273,Cc1nc(-c2nc(C3CCC(C)C3C(F)(F)F)c(F)c(C)c2C)c(C)c(C(N)=O)c1F,-8.643,-6.382511000000002,2.260488999999999,-3.904935474394996,Gen 175 (Human)
MOL_H_00274,COc1c(C)nc(C2CCC(C)C2C(=O)CC(C)C)c(F)c1C(N)=O,-7.425,-5.037560000000002,2.387439999999998,-3.898707999999999,Gen 13 (Human)
MOL_H_00275,Cc1nc(C(F)(F)F)c(F)c(-c2nc(C(N)=O)c(F)c(C)c2C)c1C(F)(F)F,-8.089,-5.989172,2.0998280000000005,-3.896579600000001,Gen 134 (Human)
