ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_02934,CCNC(=O)C1C(F)CCC1c1cnccc1I,-6.544,-5.931,0.613,-2.3922999999999996,Fase 2_Seletividade
MOL_02935,CCC1CCC(c2cnccc2N)C1C(=O)O,-6.863,-6.276,0.587,-2.3904200000000015,Fase 2_Seletividade
MOL_02936,CCC1CCC(c2cnccc2C2CC2)C1C(=O)OC,-6.63,-6.06,0.57,-2.388000000000001,Fase 2_Seletividade
MOL_02937,CCC(=O)C1C(O)CCC1c1cnccc1C=O,-7.752,-6.546,1.206,-2.38572,Fase 2_Seletividade
MOL_02938,NC1CCC(c2cnccc2C(F)F)C1C(=O)C=O,-7.454,-6.477,0.977,-2.3854549999999994,Fase 2_Seletividade
MOL_02939,CCC(=O)C1C(OC)CCC1c1cnccc1I,-6.517,-5.904,0.613,-2.3842000000000008,Fase 2_Seletividade
MOL_02940,COC1CCC(c2cnccc2C=O)C1C(=O)O,-6.349,-5.665,0.684,-2.3835000000000006,Fase 2_Seletividade
MOL_02941,CC(C)c1ccncc1C1CCC(O)C1C(N)=O,-7.541,-6.499,1.042,-2.3826950000000036,Fase 2_Seletividade
MOL_02942,CC(=O)C1C(O)CCC1c1cnccc1O,-6.93,-6.311,0.619,-2.382695,Fase 2_Seletividade
MOL_02943,CNC(=O)C1C(OC)CCC1c1cnccc1N,-6.973,-6.329,0.644,-2.3824950000000014,Fase 2_Seletividade
MOL_02944,CC(C)CC(=O)c1ccncc1-c1cnccc1C(=O)CC(C)C,-7.857,-6.569,1.2880000000000005,-2.3808950000000015,Gen 158
MOL_02945,CCCC(=O)C1C(CC)CCC1c1cnccc1CF,-6.569,-5.984,0.585,-2.3802000000000003,Fase 1_Lote Inicial
MOL_02946,CC(=O)c1c(C2C(C)CCC2C(C)=O)nc(C)c(C)c1C(=O)CC(C)C,-9.026,-6.768,2.258,-2.3787800000000034,Gen 102
MOL_02947,CC(=O)c1cc(C=CF)c(C(C)=O)c(-c2ccncc2C(=O)C(C)C(C)C)n1,-7.305,-6.44,0.8649999999999993,-2.3765,Gen 103
MOL_02948,CCCCC(=O)C1C(C)CCC1c1c(C=CF)cc(O)nc1OC,-7.437,-6.475,0.9620000000000006,-2.376375000000003,Gen 28
MOL_02949,O=CC1CCC(c2cnccc2CF)C1C(=O)C1CCC1,-7.218,-6.415,0.803,-2.3763750000000012,Fase 2_Seletividade
MOL_02950,CNC(=O)C1C(S)CCC1c1cnccc1OC,-6.571,-5.996,0.575,-2.3737999999999992,Fase 2_Seletividade
MOL_02951,COc1cnccc1-c1nc(C(C)=O)cc(C=CF)c1C(C)=O,-6.956,-6.326,0.6300000000000008,-2.3729200000000024,Gen 103
MOL_02952,CNC(=O)C1C(C#N)CCC1c1cnccc1F,-7.531,-6.499,1.032,-2.372695000000003,Fase 2_Seletividade
MOL_02953,CCNC(=O)C1C(F)CCC1c1cnccc1CF,-7.819,-6.563,1.256,-2.372055000000003,Fase 2_Seletividade
MOL_02954,COC1CCC(c2cnccc2Br)C1C(=O)C=O,-6.424,-5.789,0.635,-2.3717000000000006,Fase 2_Seletividade
MOL_02955,CCc1c(C)nc(C)c(C2CCC(C)C2C(=O)C(C)C(C)C)c1C(N)=O,-8.375,-6.667,1.7080000000000002,-2.371655000000004,Gen 65
MOL_02956,CCNC(=O)C1C(OC)CCC1c1cnccc1C#N,-6.681,-6.156,0.525,-2.37162,Fase 2_Seletividade
MOL_02957,N#Cc1ccncc1C1CCC(N)C1C(=O)C1CCC1,-8.451,-6.68,1.771,-2.370500000000005,Fase 2_Seletividade
MOL_02958,CC(=O)c1ccnc(C)c1C1C(C)CCC1c1ccnc(C)c1C(C)=O,-8.029,-6.605,1.4239999999999997,-2.3703749999999992,Gen 93
MOL_02959,COC(=O)C1C(OC)CCC1c1cnccc1F,-6.538,-5.955,0.583,-2.3695000000000004,Fase 2_Seletividade
MOL_02960,CCC1CCC(c2cnccc2N)C1C(=O)C1CCC1,-7.112,-6.384,0.728,-2.36942,Fase 2_Seletividade
MOL_02961,O=C(C1CCC1)C1C(O)CCC1c1cnccc1S,-7.364,-6.458,0.906,-2.3690800000000003,Fase 2_Seletividade
MOL_02962,NC(=O)C1C(O)CCC1c1cnccc1C(F)F,-7.643,-6.526,1.117,-2.3679200000000025,Fase 2_Seletividade
MOL_02963,CC(=O)c1c(O)cnc(C)c1C1CCC(C)C1C(=O)C(C)C(C)C,-9.445,-6.828,2.617,-2.36698,Gen 54
MOL_02964,COc1nc(C)c(C)c(C=NO)c1C1CCC(C)C1C(=O)CC(C)C,-7.013,-6.351,0.6619999999999999,-2.3652950000000015,Gen 22
MOL_02965,CCC(=O)C1C(CC)CCC1c1cnccc1N,-6.347,-5.689,0.658,-2.3647000000000005,Fase 2_Seletividade
MOL_02966,CNC(=O)C1C(S)CCC1c1cnccc1C=O,-6.119,-5.366,0.753,-2.3628000000000005,Fase 2_Seletividade
MOL_02967,CCCC(=O)C1C(F)CCC1c1cnccc1O,-7.682,-6.536,1.146,-2.3618200000000034,Fase 2_Seletividade
MOL_02968,CCC(=O)c1cnccc1C1CCC(C)C1c1cnccc1C(C)=O,-7.155,-6.401,0.7540000000000004,-2.359295000000002,Gen 83
MOL_02969,CCC(=O)c1ccncc1C1C(C)CCC1C(C)=O,-8.386,-6.671,1.714999999999999,-2.359095,Gen 83
MOL_02970,COC1CCC(C)C1c1nc(C)c(C)c(C(=O)C(C)C(C)C)c1C(C)=O,-8.617,-6.709,1.9080000000000013,-2.3582950000000062,Gen 155
MOL_02971,CCCC(=O)C1C(O)CCC1c1cnccc1C(=O)OC,-7.687,-6.538,1.149,-2.357680000000001,Fase 1_Lote Inicial
MOL_02972,CCNC(=O)C1C(S)CCC1c1cnccc1C1CC1,-6.848,-6.285,0.563,-2.357375,Fase 2_Seletividade
MOL_02973,CCOC(=O)C1C(C)CCC1c1cnccc1C(C)C,-6.448,-5.844,0.604,-2.3572000000000006,Fase 2_Seletividade
MOL_02974,NC1CCC(c2cnccc2S)C1C(=O)O,-6.434,-5.824,0.61,-2.3572000000000006,Fase 2_Seletividade
MOL_02975,CC(=O)c1c(-c2cnccc2C(=O)CC(C)C)ccnc1C,-6.634,-6.115,0.5190000000000001,-2.3535000000000004,Gen 93
MOL_02976,CC1CCC(c2c(C(F)(F)F)ncc(C3CC3)c2C#N)C1C(N)=O,-9.02,-6.771,2.249,-2.352095000000002,Gen 22
MOL_02977,CCNC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.436,-6.481,0.955,-2.3514950000000017,Fase 2_Seletividade
MOL_02978,CCC1CCC(c2cnccc2C(C)C)C1C(N)=O,-7.176,-6.41,0.766,-2.351000000000001,Fase 2_Seletividade
MOL_02979,N#Cc1ccncc1C1CCC(S)C1C(=O)C=O,-6.272,-5.603,0.669,-2.3499000000000008,Fase 2_Seletividade
MOL_02980,COC1CCC(C)C1c1cnccc1-c1ccncc1C(C)=O,-6.888,-6.307,0.5809999999999995,-2.349855,Gen 133
MOL_02981,COC(=O)C1C(OC)CCC1c1cnccc1Br,-6.227,-5.539,0.688,-2.349700000000001,Fase 2_Seletividade
MOL_02982,N#Cc1ccncc1C1CCC(CF)C1C(=O)C(N)=O,-7.94,-6.592,1.348,-2.348780000000004,Fase 3_Super Elite
MOL_02983,CCNC(=O)C1C(S)CCC1c1cnccc1C#N,-6.902,-6.314,0.588,-2.3477200000000007,Fase 2_Seletividade
MOL_02984,Cc1ccncc1C1CCC(N)C1C(N)=O,-7.814,-6.567,1.247,-2.3476550000000014,Fase 2_Seletividade
MOL_02985,CC(C)c1ccncc1C1CCC(C=O)C1C(=O)O,-6.748,-6.235,0.513,-2.3473750000000004,Fase 2_Seletividade
MOL_02986,CCC1CCC(c2cnccc2C=O)C1C(=O)C1CCC1,-6.324,-5.682,0.642,-2.3466,Fase 2_Seletividade
MOL_02987,CCOC(=O)C1C(C=O)CCC1c1cnccc1O,-6.226,-5.545,0.681,-2.3445000000000005,Fase 2_Seletividade
MOL_02988,CNC(=O)C1C(OC)CCC1c1cnccc1OC,-6.534,-5.989,0.545,-2.3417000000000003,Fase 2_Seletividade
MOL_02989,CCNC(=O)C1C(S)CCC1c1cnccc1Br,-6.522,-5.972,0.55,-2.3416000000000006,Fase 2_Seletividade
MOL_02990,NC(=O)C1C(C=O)CCC1c1cnccc1F,-6.923,-6.326,0.597,-2.339920000000002,Fase 2_Seletividade
MOL_02991,Cc1ccncc1C1CCC(C#N)C1C(=O)O,-7.488,-6.497,0.991,-2.3380550000000024,Fase 2_Seletividade
MOL_02992,CC(=O)c1c(C(F)(F)Cl)cnc(C)c1C1CCC(C)C1C(=O)CC(C)C,-6.885,-6.311,0.5739999999999998,-2.337695,Gen 43
MOL_02993,CC(C)C(C)C(C)C(N)=O,-5.901,-5.091,0.8099999999999996,-2.3373,Gen 64
MOL_02994,CNC(=O)C1C(C#N)CCC1c1cnccc1C,-7.98,-6.602,1.378,-2.337080000000001,Fase 2_Seletividade
MOL_02995,COC1CCC(C)C1c1ccncc1C1C(C)CCC1OC,-6.561,-6.036,0.5250000000000004,-2.3358000000000008,Gen 133
MOL_02996,COC1CCC(C)C1c1cnccc1C1C(C)CCC1C(C)=O,-7.73,-6.552,1.1780000000000008,-2.3355800000000038,Gen 122
MOL_02997,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)CCCC,-6.193,-5.511,0.682,-2.3352999999999997,Fase 1_Lote Inicial
MOL_02998,C=C=Cc1cc(C)ncc1C1CCC(C)C1C(=O)C(C)=CC,-10.06,-6.91,3.1500000000000004,-2.3350000000000026,Gen 8
MOL_02999,CC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O,-8.78,-6.738,2.042,-2.3346799999999988,Fase 3_Super Elite
MOL_03000,CCNC(=O)C1C(OC)CCC1c1cnccc1C,-6.861,-6.302,0.559,-2.334080000000001,Fase 2_Seletividade
MOL_03001,CCC1CCC(c2cnccc2O)C1C(=O)C(=O)O,-6.881,-6.311,0.57,-2.3336950000000005,Fase 2_Seletividade
MOL_03002,CC(C)CCC(=O)C1CC1,-5.888,-5.078,0.8099999999999996,-2.3334,Gen 62
MOL_03003,COc1ccncc1C1CCC(N)C1C(=O)C1CC1,-6.3,-5.668,0.632,-2.3324,Fase 2_Seletividade
MOL_03004,COC1CCC(c2cnccc2C#N)C1C(C)=O,-6.332,-5.716,0.616,-2.3308,Fase 2_Seletividade
MOL_03005,N#Cc1ccncc1C1CCC(O)C1C(=O)C1CC1,-7.587,-6.522,1.065,-2.3296800000000006,Fase 2_Seletividade
MOL_03006,CCCC(=O)C1C(C#N)CCC1c1cnccc1I,-6.26,-5.615,0.645,-2.3295,Fase 2_Seletividade
MOL_03007,NC(=O)C(=O)C1C(F)CCC1c1cnccc1N,-8.278,-6.658,1.62,-2.3270800000000005,Fase 3_Super Elite
MOL_03008,CNC(=O)C1C(N)CCC1c1cnccc1Br,-6.757,-6.253,0.504,-2.326855,Fase 2_Seletividade
MOL_03009,COC(=O)C1C(OC)CCC1c1cnccc1CF,-6.383,-5.795,0.588,-2.3265000000000002,Fase 2_Seletividade
MOL_03010,COC1C(C)CCC1C(C)=O,-5.997,-5.245,0.7519999999999998,-2.3255,Gen 90
MOL_03011,CC(=O)c1ccnc(C(F)(F)F)c1C1CCC(C)C1C(=O)CC(C)C,-6.943,-6.34,0.6029999999999998,-2.3245000000000005,Gen 16
MOL_03012,CCC1CCC(c2cnccc2C=O)C1C(=O)NC,-6.6,-6.108,0.492,-2.3244,Fase 2_Seletividade
MOL_03013,CC=CC(=O)C1C(F)CCC1c1cnccc1C=NO,-8.09,-6.625,1.465,-2.3243750000000025,Fase 1_Lote Inicial
MOL_03014,CCC1CCC(c2cnccc2N)C1C(C)=O,-6.42,-5.853,0.567,-2.3229000000000006,Fase 2_Seletividade
MOL_03015,COC1CCC(c2cnccc2CF)C1C(N)=O,-6.562,-6.056,0.506,-2.322800000000001,Fase 2_Seletividade
MOL_03016,CCc1ccncc1C1CCC(O)C1C(=O)NC,-7.828,-6.575,1.253,-2.322375000000001,Fase 2_Seletividade
MOL_03017,CCC(C)CC(=O)C1C(C)CCC1c1c(OC)ncc(F)c1C=CF,-6.559,-6.056,0.5030000000000001,-2.3198000000000008,Gen 27
MOL_03018,COc1c(-c2c(C)c(C)nc(C(=O)C(C)C(C)C)c2C(C)=O)ccnc1C,-8.224,-6.65,1.5739999999999998,-2.319,Gen 139
MOL_03019,O=CC(=O)C1C(S)CCC1c1cnccc1S,-6.071,-5.361,0.71,-2.3183000000000002,Fase 2_Seletividade
MOL_03020,CCOC(=O)C1C(S)CCC1c1cnccc1N,-6.016,-5.293,0.723,-2.3109,Fase 2_Seletividade
MOL_03021,COC1CCC(c2cnccc2I)C1C(=O)C1CC1,-6.268,-5.655,0.613,-2.3095,Fase 2_Seletividade
MOL_03022,CCc1ccncc1C1CCC(N)C1C(=O)C1CCC1,-7.161,-6.418,0.743,-2.309280000000001,Fase 2_Seletividade
MOL_03023,COc1cnccc1-c1ccnc(C)c1-c1cnccc1C(=O)C(C)C(C)C,-6.706,-6.233,0.4730000000000007,-2.3084550000000013,Gen 132
MOL_03024,CCNC(=O)C1C(N)CCC1c1cnccc1C(C)C,-7.014,-6.372,0.642,-2.3071800000000016,Fase 2_Seletividade
MOL_03025,CC(=O)c1c(F)c(Cl)nc(O)c1C1CCC(C)C1C(=O)CC(C)C,-9.229,-6.807,2.421999999999999,-2.3058549999999993,Gen 39
MOL_03026,Cc1ccncc1C1CCC(S)C1C(=O)O,-6.314,-5.726,0.588,-2.3058000000000005,Fase 2_Seletividade
MOL_03027,CCCCCC(=O)C1C(C)CCC1c1c(C=CF)ccnc1OC,-6.613,-6.154,0.4590000000000005,-2.3051200000000014,Gen 26
MOL_03028,CCCC(=O)C1C(S)CCC1c1cnccc1N,-6.412,-5.867,0.545,-2.3051000000000004,Fase 2_Seletividade
MOL_03029,CCCCC(=O)C1C(C)CCC1c1c(OC)ncc(OCC)c1C=CF,-6.937,-6.346,0.5910000000000002,-2.3027200000000008,Gen 33
MOL_03030,[C-]#[N+]c1ccncc1C1CCC(C)C1C(=O)C(C)(C)C,-6.647,-6.194,0.453,-2.301520000000001,Fase 1_Lote Inicial
MOL_03031,COC1CCC(c2cnccc2F)C1C(=O)C=O,-6.288,-5.695,0.593,-2.3015000000000003,Fase 2_Seletividade
MOL_03032,COc1ccncc1-c1ccnc(C)c1-c1cnccc1C(=O)C(C)C(C)C,-6.649,-6.196,0.4530000000000003,-2.3012200000000007,Gen 132
MOL_03033,COc1nc(OC)c(C2CCC(C)C2C(=O)CCC(C)C)c(C=CF)c1C,-8.292,-6.665,1.6269999999999998,-2.3003750000000016,Gen 32
MOL_03034,COc1ccncc1-c1nc(C(C)=O)cc(C=CF)c1C(=O)CCC(C)C,-7.21,-6.435,0.7750000000000004,-2.299375000000003,Gen 103
MOL_03035,CC(=O)c1ccnc(C)c1C1C(C)CCC1C(=O)CC(C)C,-8.1,-6.632,1.468,-2.2959800000000037,Gen 65
MOL_03036,COC1CCC(c2cnccc2CF)C1C(=O)C1CC1,-6.275,-5.687,0.588,-2.2941000000000003,Fase 2_Seletividade
MOL_03037,CCC1CCC(c2cnccc2S)C1C(C)=O,-6.237,-5.633,0.604,-2.2939000000000003,Fase 2_Seletividade
MOL_03038,CC(C)C(=O)C1C(C)CCC1c1cnccc1C=NO,-8.059,-6.625,1.434,-2.293375000000002,Fase 1_Lote Inicial
MOL_03039,CC(=O)c1ccnc(C)c1-c1cnccc1C(=O)CCC(C)C,-8.52,-6.704,1.816,-2.292620000000004,Gen 64
MOL_03040,CCCC(=O)C1C(C#N)CCC1c1cnccc1Br,-6.344,-5.79,0.554,-2.2910000000000004,Fase 2_Seletividade
MOL_03041,CC(=O)c1c(C)c(C)nc(C(=O)CC(C)C)c1C1C(C)CCC1C(C)=O,-8.139,-6.64,1.4989999999999997,-2.2905000000000033,Gen 152
MOL_03042,COC1CCC(c2cnccc2S)C1C(=O)O,-6.225,-5.622,0.603,-2.2896,Fase 2_Seletividade
MOL_03043,CCOC(=O)C1C(C=O)CCC1c1cnccc1C#N,-6.108,-5.455,0.653,-2.2895,Fase 2_Seletividade
MOL_03044,CC(=O)C1CCC(C)C1c1c(O)c(C)nc(O)c1C(=O)CC(C)C,-7.66,-6.547,1.1130000000000004,-2.289055000000003,Gen 153
MOL_03045,CCC(C)C(=O)C1C(CC)CCC1c1c(C#N)ccnc1C(F)(F)F,-8.313,-6.671,1.6420000000000003,-2.2860950000000013,Gen 17
MOL_03046,NC(=O)C(=O)C1C(O)CCC1c1cnccc1I,-7.657,-6.547,1.11,-2.286055000000003,Fase 3_Super Elite
MOL_03047,CNC(=O)C1C(C=O)CCC1c1cnccc1O,-6.804,-6.298,0.506,-2.2858800000000006,Fase 2_Seletividade
MOL_03048,CC(C)CC(=O)C1C(C)CCC1c1cnc(C(F)(F)F)c(F)c1C(N)=O,-9.393,-6.832,2.561000000000001,-2.2849800000000045,Gen 105
MOL_03049,COC(=O)C1C(OC)CCC1c1cnccc1S,-6.139,-5.512,0.627,-2.2806000000000006,Fase 2_Seletividade
MOL_03050,N#Cc1ccncc1C1CCC(S)C1C(=O)C1CCC1,-7.155,-6.425,0.73,-2.2793750000000017,Fase 2_Seletividade
MOL_03051,O=C(C1CCC1)C1C(S)CCC1c1cnccc1CF,-6.468,-5.986,0.482,-2.2778,Fase 2_Seletividade
MOL_03052,CCCC(=O)C1C(S)CCC1c1cnccc1I,-6.351,-5.823,0.528,-2.2748999999999997,Fase 2_Seletividade
MOL_03053,CC(C)C(C)CCC(N)=O,-5.94,-5.237,0.7030000000000003,-2.2741000000000007,Gen 35
MOL_03054,N#CNc1ccncc1C1CCC(F)C1C(=O)CC(F)(F)F,-8.501,-6.704,1.797,-2.2736200000000037,Fase 1_Lote Inicial
MOL_03055,NC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,-6.573,-6.142,0.431,-2.2736,Fase 2_Seletividade
MOL_03056,CCC(=O)c1c(C(C)=O)nc(C)c(C)c1C1C(C)CCC1C(C)=O,-6.696,-6.249,0.447,-2.2726950000000006,Gen 94
MOL_03057,CNC(=O)C1C(CF)CCC1c1cnccc1C#N,-7.226,-6.447,0.779,-2.272055000000001,Fase 2_Seletividade
MOL_03058,CCC(=O)c1c(C(C)=O)cncc1C1CCC(C)C1C(=O)CC,-6.495,-6.034,0.4610000000000003,-2.2712000000000003,Gen 51
MOL_03059,CCCC(C(=O)C1C(C)CCC1c1c(O)nc(C)c(O)c1C(C)=O)C(C)C,-9.001,-6.78,2.220999999999999,-2.2705,Gen 109
MOL_03060,CCNC(=O)C1C(S)CCC1c1cnccc1N,-6.435,-5.95,0.485,-2.2699999999999996,Fase 2_Seletividade
MOL_03061,CC(=O)C1C(N)CCC1c1cnccc1C1CC1,-7.338,-6.477,0.861,-2.269455,Fase 2_Seletividade
MOL_03062,CCC(C)C(=O)c1c(O)c(C)nc(O)c1C1CCC(C)C1C(=O)CC(C)C,-6.689,-6.247,0.4420000000000001,-2.2690550000000007,Gen 124
MOL_03063,COc1nc(Cl)c(Cl)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C,-6.639,-6.215,0.4240000000000004,-2.2673750000000013,Gen 40
MOL_03064,COC(=O)C1C(S)CCC1c1cnccc1OC,-5.791,-5.034,0.757,-2.2672000000000008,Fase 2_Seletividade
MOL_03065,CCC(=O)c1c(-c2cnccc2C(C)=O)nc(C)c(C)c1C(=O)CC,-6.942,-6.361,0.5810000000000004,-2.266695000000002,Gen 98
MOL_03066,COC(=O)C1C(OC)CCC1c1cnccc1C,-6.392,-5.894,0.498,-2.2662000000000004,Fase 2_Seletividade
MOL_03067,CCC1CCC(c2cnccc2Br)C1C(=O)C=O,-6.007,-5.344,0.663,-2.2661999999999995,Fase 2_Seletividade
MOL_03068,CCC(=O)C1C(OC)CCC1c1cnccc1Br,-6.159,-5.563,0.596,-2.2649000000000004,Fase 2_Seletividade
MOL_03069,CCNC(=O)C1C(N)CCC1c1cnccc1O,-7.438,-6.503,0.935,-2.262855000000001,Fase 2_Seletividade
MOL_03070,CC(=O)c1ccnc(C)c1C(C)=O,-5.829,-5.095,0.734,-2.2625,Gen 93
MOL_03071,COC(=O)C1C(C=O)CCC1c1cnccc1Br,-6.183,-5.605,0.578,-2.2594999999999996,Fase 2_Seletividade
MOL_03072,CC(=O)c1cnccc1-c1nc(C)c(C)c(C(C)=O)c1C(=O)CC(C)C,-6.686,-6.252,0.4340000000000001,-2.257580000000001,Gen 162
MOL_03073,CC(=O)c1nc(C)c(C)c(C2CCC(C)C2C(C)=O)c1C(=O)CC(C)C,-8.478,-6.703,1.7749999999999997,-2.256855,Gen 121
MOL_03074,CCC1CCC(c2cnccc2F)C1C(=O)C(C)C,-6.439,-5.975,0.464,-2.256500000000001,Fase 2_Seletividade
MOL_03075,CCC(=O)c1c(Cl)c(Cl)nc(Cl)c1C1CCC(C)C1C(=O)CC(C)C,-6.71,-6.267,0.4429999999999996,-2.2546550000000005,Gen 34
MOL_03076,CC(C)CC(=O)C1C(C)CCC1c1c(F)nc(Cl)c(F)c1C(=O)C(C)C,-7.143,-6.429,0.7139999999999995,-2.253495,Gen 33
MOL_03077,O=C(O)C(=O)C1C(S)CCC1c1cnccc1S,-6.012,-5.371,0.641,-2.2522999999999995,Fase 2_Seletividade
MOL_03078,CCC(=O)c1cncc(C(=O)CC)c1C1C(C)CCC1C(=O)CC,-6.181,-5.614,0.5670000000000002,-2.2512000000000003,Gen 52
MOL_03079,CCOC(=O)C1C(C#N)CCC1c1cnccc1S,-6.211,-5.657,0.554,-2.2511000000000005,Fase 2_Seletividade
MOL_03080,CCC1CCC(c2cnccc2C(F)F)C1C(=O)O,-6.427,-5.966,0.461,-2.2508,Fase 2_Seletividade
MOL_03081,CCc1ccncc1C1CCC(O)C1C(=O)C1CC1,-7.826,-6.589,1.237,-2.250094999999999,Fase 2_Seletividade
MOL_03082,Cc1nc(O)c(C2CCC(C)C2C(=O)CC(C)C)c(C(=O)CC(C)C)c1O,-6.57,-6.175,0.3950000000000004,-2.2443750000000007,Gen 124
MOL_03083,COc1ccncc1C1CCC(S)C1C(=O)C1CCC1,-6.369,-5.895,0.474,-2.2425000000000006,Fase 2_Seletividade
MOL_03084,CCC(=O)c1c(Cl)c(Cl)nc(F)c1C1CCC(C)C1C(=O)CC(C)C,-7.185,-6.445,0.7399999999999993,-2.2383749999999996,Gen 33
MOL_03085,CCC1CCC(c2cnccc2N)C1C(=O)NC,-7.256,-6.464,0.792,-2.23822,Fase 2_Seletividade
MOL_03086,CCC(=O)c1ccncc1-c1c(C(=O)CC(C)C)cncc1C1CC1,-6.547,-6.156,0.391,-2.2376199999999997,Gen 48
MOL_03087,COC(=O)C1C(N)CCC1c1cnccc1Br,-6.368,-5.903,0.465,-2.235900000000001,Fase 2_Seletividade
MOL_03088,CNC(=O)C1C(O)CCC1c1cnccc1CF,-6.593,-6.204,0.389,-2.235620000000001,Fase 2_Seletividade
MOL_03089,NC1CCC(c2cnccc2I)C1C(=O)C=O,-6.08,-5.497,0.583,-2.2321000000000004,Fase 2_Seletividade
MOL_03090,CCC(=O)C1CCC(C)C1c1c(C2CC2)cncc1C1CC1,-6.45,-6.026,0.4240000000000004,-2.2318000000000007,Gen 52
MOL_03091,CC(=O)c1c(C)c(C)nc(C)c1C1CCC(C)C1C(=O)CC(C)C,-7.986,-6.623,1.3629999999999995,-2.231255,Gen 51
MOL_03092,COc1cc(C=CF)c(C(C)=O)c(-c2cnccc2C(=O)C(C)C(C)C)n1,-7.131,-6.432,0.6989999999999998,-2.2309800000000006,Gen 132
MOL_03093,CCNC(=O)C1C(S)CCC1c1cnccc1CF,-6.417,-5.985,0.432,-2.2275,Fase 2_Seletividade
MOL_03094,CC(=O)c1c(-c2cnccc2C(=O)C(C)C(C)C)ccnc1C,-6.659,-6.255,0.4039999999999999,-2.2253750000000005,Gen 93
MOL_03095,CCNC(=O)C1C(C=O)CCC1c1cnccc1S,-6.877,-6.353,0.524,-2.2238550000000012,Fase 2_Seletividade
MOL_03096,CC(C)CC(=O)C1CC1,-5.448,-4.61,0.8380000000000001,-2.2210000000000005,Gen 62
MOL_03097,CC(C)CC(=O)C1C(C)CCC1c1cncc(F)c1C(=O)C(C)C,-7.147,-6.44,0.7069999999999999,-2.2185000000000006,Gen 136
MOL_03098,CNC(=O)C1C(C=O)CCC1c1cnccc1N,-7.116,-6.432,0.684,-2.21598,Fase 2_Seletividade
MOL_03099,O=C(O)C1C(CF)CCC1c1cnccc1S,-6.075,-5.513,0.562,-2.2159000000000004,Fase 2_Seletividade
MOL_03100,CCC(=O)C1C(OC)CCC1c1cnccc1OC,-5.897,-5.26,0.637,-2.2150000000000007,Fase 2_Seletividade
MOL_03101,CNC(=O)C1C(N)CCC1c1cnccc1O,-7.437,-6.514,0.923,-2.2147200000000007,Fase 2_Seletividade
MOL_03102,CCNC(=O)C1C(N)CCC1c1cnccc1C,-7.424,-6.511,0.913,-2.2146950000000016,Fase 2_Seletividade
MOL_03103,CCC(=O)C1C(C)CCC1c1ccncc1C1C(C)CCC1C(C)=O,-8.766,-6.754,2.0120000000000005,-2.2141200000000056,Gen 81
MOL_03104,CC(=O)c1cnccc1-c1ccncc1C1C(C)CCC1C(C)=O,-7.055,-6.416,0.6389999999999993,-2.210019999999999,Gen 133
MOL_03105,COC1C(C)CCC1c1c(C)c(C)nc(C(C)=O)c1C(=O)C(C)C,-6.909,-6.37,0.5389999999999997,-2.208000000000001,Gen 96
MOL_03106,CCC(=O)c1nc(C(=O)CC(C)C)cc(C=CF)c1-c1cnccc1OC,-7.898,-6.611,1.287,-2.207695000000003,Gen 96
MOL_03107,NC1CCC(c2cnccc2Br)C1C(=O)C=O,-6.07,-5.519,0.551,-2.2067000000000005,Fase 2_Seletividade
MOL_03108,CC(C)c1ccncc1C1CCC(C=O)C1C(N)=O,-6.934,-6.379,0.555,-2.206495000000003,Fase 2_Seletividade
MOL_03109,COC1CCC(c2cnccc2C(F)F)C1C(N)=O,-8.04,-6.638,1.402,-2.2026800000000017,Fase 2_Seletividade
MOL_03110,O=CC(=O)C1C(S)CCC1c1cnccc1I,-5.95,-5.357,0.593,-2.2001000000000004,Fase 2_Seletividade
MOL_03111,CCCC(=O)C1C(C)CCC1c1cnc(C)c(OC)c1C#N,-6.356,-5.938,0.4180000000000001,-2.1994000000000007,Gen 23
MOL_03112,CCNC(=O)C1C(CC)CCC1c1cnccc1C#N,-7.221,-6.465,0.756,-2.1993750000000025,Fase 2_Seletividade
MOL_03113,CCC1CCC(c2cnccc2S)C1C(=O)C1CC1,-6.035,-5.48,0.555,-2.1990000000000003,Fase 2_Seletividade
MOL_03114,CCC(C)C(=O)C1C(C)CCC1c1c(C(F)(F)F)ncc(O)c1C#N,-6.563,-6.21,0.3529999999999997,-2.1980000000000004,Gen 25
MOL_03115,CC(=O)c1ccncc1-c1nc(C)c(C)c(C(=O)CC(C)C)c1C(C)=O,-7.85,-6.604,1.2459999999999996,-2.196620000000001,Gen 164
MOL_03116,CC1CCC(c2cnccc2C#N)C1C(=O)C(N)=O,-8.386,-6.698,1.688,-2.195879999999999,Fase 3_Super Elite
MOL_03117,O=C(O)C1C(CF)CCC1c1cnccc1O,-7.588,-6.552,1.036,-2.1935800000000034,Fase 2_Seletividade
MOL_03118,CCNC(=O)C1C(CF)CCC1c1cnccc1O,-7.464,-6.525,0.939,-2.1933750000000005,Fase 2_Seletividade
MOL_03119,CCC1CCC(c2cnccc2C)C1C(=O)NC,-6.525,-6.183,0.342,-2.1914550000000013,Fase 2_Seletividade
