legacy_record_id,source_file,source_row,original_identifier,original_smiles,original_inchi,original_inchikey,original_identity,normalized_isomeric_smiles,inchi,inchikey,formula,heavy_atom_count,normalized_identity,identity_status,legacy_roles,legacy_source_count,historical_label,legacy_metrics,source_provenance,evidence_origin,evidence_level,experimental_validation,promotion_to_current_evidence
LEGACY-INCHIKEY-ACGAIKISYYTCIU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,394,MOL_00393,CC(=O)c1cnccc1-c1cncc(C2CC2)c1C1CC1,,,"{""identifier"":""MOL_00393"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(=O)c1cnccc1-c1cncc(C2CC2)c1C1CC1""}",CC(=O)c1cnccc1-c1cncc(C2CC2)c1C1CC1,"InChI=1S/C18H18N2O/c1-11(21)15-8-19-7-6-14(15)17-10-20-9-16(12-2-3-12)18(17)13-4-5-13/h6-10,12-13H,2-5H2,1H3",ACGAIKISYYTCIU-UHFFFAOYSA-N,C18H18N2O,21,"{""formula"":""C18H18N2O"",""heavy_atom_count"":21,""inchi"":""InChI=1S/C18H18N2O/c1-11(21)15-8-19-7-6-14(15)17-10-20-9-16(12-2-3-12)18(17)13-4-5-13/h6-10,12-13H,2-5H2,1H3"",""inchikey"":""ACGAIKISYYTCIU-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(=O)c1cnccc1-c1cncc(C2CC2)c1C1CC1""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.581,""5W8K_Risco"":-6.152,""Fitness_Score"":-4.274579999999999,""Indice_Seletividade"":2.4289999999999994,""Origem_Historica"":""Gen 73""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.581,""5W8K_Risco"":-6.152,""Fitness_Score"":-4.274579999999999,""Indice_Seletividade"":2.4289999999999994,""Origem_Historica"":""Gen 73""},""original_identifier"":""MOL_00393"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(=O)c1cnccc1-c1cncc(C2CC2)c1C1CC1"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":394,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ACMPWZQOUILVFB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3319,MOL_03318,CC(C)CCC(N)=O,,,"{""identifier"":""MOL_03318"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(C)CCC(N)=O""}",CC(C)CCC(N)=O,"InChI=1S/C6H13NO/c1-5(2)3-4-6(7)8/h5H,3-4H2,1-2H3,(H2,7,8)",ACMPWZQOUILVFB-UHFFFAOYSA-N,C6H13NO,8,"{""formula"":""C6H13NO"",""heavy_atom_count"":8,""inchi"":""InChI=1S/C6H13NO/c1-5(2)3-4-6(7)8/h5H,3-4H2,1-2H3,(H2,7,8)"",""inchikey"":""ACMPWZQOUILVFB-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(C)CCC(N)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-5.037,""5W8K_Risco"":-4.542,""Fitness_Score"":-1.8576000000000001,""Indice_Seletividade"":0.4950000000000001,""Origem_Historica"":""Gen 34""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-5.037,""5W8K_Risco"":-4.542,""Fitness_Score"":-1.8576000000000001,""Indice_Seletividade"":0.4950000000000001,""Origem_Historica"":""Gen 34""},""original_identifier"":""MOL_03318"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(C)CCC(N)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3319,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ACSNKKIBZFOZBH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,347,MOL_00346,COc1nc(C)c(OC)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C,,,"{""identifier"":""MOL_00346"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1nc(C)c(OC)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C""}",COc1nc(C)c(OC)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C,"InChI=1S/C21H31NO4/c1-11(2)10-16(24)17-12(3)8-9-15(17)19-18(14(5)23)20(25-6)13(4)22-21(19)26-7/h11-12,15,17H,8-10H2,1-7H3",ACSNKKIBZFOZBH-UHFFFAOYSA-N,C21H31NO4,26,"{""formula"":""C21H31NO4"",""heavy_atom_count"":26,""inchi"":""InChI=1S/C21H31NO4/c1-11(2)10-16(24)17-12(3)8-9-15(17)19-18(14(5)23)20(25-6)13(4)22-21(19)26-7/h11-12,15,17H,8-10H2,1-7H3"",""inchikey"":""ACSNKKIBZFOZBH-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1nc(C)c(OC)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-8.697,""5W8K_Risco"":-6.203,""Fitness_Score"":-4.340854999999999,""Indice_Seletividade"":2.493999999999999,""Origem_Historica"":""Gen 118""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-8.697,""5W8K_Risco"":-6.203,""Fitness_Score"":-4.340854999999999,""Indice_Seletividade"":2.493999999999999,""Origem_Historica"":""Gen 118""},""original_identifier"":""MOL_00346"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1nc(C)c(OC)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":347,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ACVCTMJWUMXYTQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1259,MOL_01258,COc1ccncc1C1CCC(CF)C1C(=O)C=O,,,"{""identifier"":""MOL_01258"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1ccncc1C1CCC(CF)C1C(=O)C=O""}",COc1ccncc1C1CCC(CF)C1C(=O)C=O,"InChI=1S/C14H16FNO3/c1-19-13-4-5-16-7-11(13)10-3-2-9(6-15)14(10)12(18)8-17/h4-5,7-10,14H,2-3,6H2,1H3",ACVCTMJWUMXYTQ-UHFFFAOYSA-N,C14H16FNO3,19,"{""formula"":""C14H16FNO3"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C14H16FNO3/c1-19-13-4-5-16-7-11(13)10-3-2-9(6-15)14(10)12(18)8-17/h4-5,7-10,14H,2-3,6H2,1H3"",""inchikey"":""ACVCTMJWUMXYTQ-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1ccncc1C1CCC(CF)C1C(=O)C=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.527,""5W8K_Risco"":-5.789,""Fitness_Score"":-3.4747000000000003,""Indice_Seletividade"":1.738,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.527,""5W8K_Risco"":-5.789,""Fitness_Score"":-3.4747000000000003,""Indice_Seletividade"":1.738,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01258"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1ccncc1C1CCC(CF)C1C(=O)C=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1259,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ACWWRXBIEVMVMT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2083,MOL_02082,COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O,,,"{""identifier"":""MOL_02082"",""inchi"":"""",""inchikey"":"""",""smiles"":""COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O""}",COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O,"InChI=1S/C14H15F2NO3/c1-20-12-3-2-8(13(12)11(19)7-18)10-6-17-5-4-9(10)14(15)16/h4-8,12-14H,2-3H2,1H3",ACWWRXBIEVMVMT-UHFFFAOYSA-N,C14H15F2NO3,20,"{""formula"":""C14H15F2NO3"",""heavy_atom_count"":20,""inchi"":""InChI=1S/C14H15F2NO3/c1-20-12-3-2-8(13(12)11(19)7-18)10-6-17-5-4-9(10)14(15)16/h4-8,12-14H,2-3H2,1H3"",""inchikey"":""ACWWRXBIEVMVMT-UHFFFAOYSA-N"",""isomeric_smiles"":""COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.259,""5W8K_Risco"":-6.096,""Fitness_Score"":-2.9918000000000005,""Indice_Seletividade"":1.163,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.259,""5W8K_Risco"":-6.096,""Fitness_Score"":-2.9918000000000005,""Indice_Seletividade"":1.163,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_02082"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COC1CCC(c2cnccc2C(F)F)C1C(=O)C=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2083,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ADEOFEZYIUQHOO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,810,MOL_00809,COC(=O)C1C(C=O)CCC1c1cnccc1CF,,,"{""identifier"":""MOL_00809"",""inchi"":"""",""inchikey"":"""",""smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1CF""}",COC(=O)C1C(C=O)CCC1c1cnccc1CF,"InChI=1S/C14H16FNO3/c1-19-14(18)13-10(8-17)2-3-11(13)12-7-16-5-4-9(12)6-15/h4-5,7-8,10-11,13H,2-3,6H2,1H3",ADEOFEZYIUQHOO-UHFFFAOYSA-N,C14H16FNO3,19,"{""formula"":""C14H16FNO3"",""heavy_atom_count"":19,""inchi"":""InChI=1S/C14H16FNO3/c1-19-14(18)13-10(8-17)2-3-11(13)12-7-16-5-4-9(12)6-15/h4-5,7-8,10-11,13H,2-3,6H2,1H3"",""inchikey"":""ADEOFEZYIUQHOO-UHFFFAOYSA-N"",""isomeric_smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1CF""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.637,""5W8K_Risco"":-5.461,""Fitness_Score"":-3.8143,""Indice_Seletividade"":2.176,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.637,""5W8K_Risco"":-5.461,""Fitness_Score"":-3.8143,""Indice_Seletividade"":2.176,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_00809"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COC(=O)C1C(C=O)CCC1c1cnccc1CF"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":810,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ADJOBSVKSGXTAL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3307,MOL_03306,CNC(=O)C1C(F)CCC1c1cnccc1I,,,"{""identifier"":""MOL_03306"",""inchi"":"""",""inchikey"":"""",""smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1I""}",CNC(=O)C1C(F)CCC1c1cnccc1I,"InChI=1S/C12H14FIN2O/c1-15-12(17)11-7(2-3-9(11)13)8-6-16-5-4-10(8)14/h4-7,9,11H,2-3H2,1H3,(H,15,17)",ADJOBSVKSGXTAL-UHFFFAOYSA-N,C12H14FIN2O,17,"{""formula"":""C12H14FIN2O"",""heavy_atom_count"":17,""inchi"":""InChI=1S/C12H14FIN2O/c1-15-12(17)11-7(2-3-9(11)13)8-6-16-5-4-10(8)14/h4-7,9,11H,2-3H2,1H3,(H,15,17)"",""inchikey"":""ADJOBSVKSGXTAL-UHFFFAOYSA-N"",""isomeric_smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1I""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.633,""5W8K_Risco"":-6.62,""Fitness_Score"":-1.8945000000000016,""Indice_Seletividade"":1.013,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.633,""5W8K_Risco"":-6.62,""Fitness_Score"":-1.8945000000000016,""Indice_Seletividade"":1.013,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_03306"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CNC(=O)C1C(F)CCC1c1cnccc1I"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3307,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ADJQARFBFHNDLK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3285,MOL_03284,O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,,,"{""identifier"":""MOL_03284"",""inchi"":"""",""inchikey"":"""",""smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1""}",O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,"InChI=1S/C18H21NO2/c20-10-13-5-6-15(17(13)18(21)12-3-4-12)16-9-19-8-7-14(16)11-1-2-11/h7-13,15,17H,1-6H2",ADJQARFBFHNDLK-UHFFFAOYSA-N,C18H21NO2,21,"{""formula"":""C18H21NO2"",""heavy_atom_count"":21,""inchi"":""InChI=1S/C18H21NO2/c20-10-13-5-6-15(17(13)18(21)12-3-4-12)16-9-19-8-7-14(16)11-1-2-11/h7-13,15,17H,1-6H2"",""inchikey"":""ADJQARFBFHNDLK-UHFFFAOYSA-N"",""isomeric_smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-6.19,""5W8K_Risco"":-6.072,""Fitness_Score"":-1.9396000000000004,""Indice_Seletividade"":0.118,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-6.19,""5W8K_Risco"":-6.072,""Fitness_Score"":-1.9396000000000004,""Indice_Seletividade"":0.118,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_03284"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3285,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-ADNFTDSADNEQKV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1527,MOL_01526,CCc1ccncc1C1CCC(N)C1C(C)=O,,,"{""identifier"":""MOL_01526"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCc1ccncc1C1CCC(N)C1C(C)=O""}",CCc1ccncc1C1CCC(N)C1C(C)=O,"InChI=1S/C14H20N2O/c1-3-10-6-7-16-8-12(10)11-4-5-13(15)14(11)9(2)17/h6-8,11,13-14H,3-5,15H2,1-2H3",ADNFTDSADNEQKV-UHFFFAOYSA-N,C14H20N2O,17,"{""formula"":""C14H20N2O"",""heavy_atom_count"":17,""inchi"":""InChI=1S/C14H20N2O/c1-3-10-6-7-16-8-12(10)11-4-5-13(15)14(11)9(2)17/h6-8,11,13-14H,3-5,15H2,1-2H3"",""inchikey"":""ADNFTDSADNEQKV-UHFFFAOYSA-N"",""isomeric_smiles"":""CCc1ccncc1C1CCC(N)C1C(C)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.876,""5W8K_Risco"":-6.316,""Fitness_Score"":-3.317020000000001,""Indice_Seletividade"":1.56,""Origem_Historica"":""Fase 2_Seletividade""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.876,""5W8K_Risco"":-6.316,""Fitness_Score"":-3.317020000000001,""Indice_Seletividade"":1.56,""Origem_Historica"":""Fase 2_Seletividade""},""original_identifier"":""MOL_01526"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCc1ccncc1C1CCC(N)C1C(C)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1527,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-AEASSGGITMCXQY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,2606,MOL_02605,CCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C2CC2)c1C=CF,,,"{""identifier"":""MOL_02605"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C2CC2)c1C=CF""}",CCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C2CC2)c1C=CF,"InChI=1S/C22H30FNO3/c1-5-6-17(25)18-13(2)7-10-15(18)20-16(11-12-23)19(14-8-9-14)21(26-3)24-22(20)27-4/h11-15,18H,5-10H2,1-4H3",AEASSGGITMCXQY-UHFFFAOYSA-N,C22H30FNO3,27,"{""formula"":""C22H30FNO3"",""heavy_atom_count"":27,""inchi"":""InChI=1S/C22H30FNO3/c1-5-6-17(25)18-13(2)7-10-15(18)20-16(11-12-23)19(14-8-9-14)21(26-3)24-22(20)27-4/h11-15,18H,5-10H2,1-4H3"",""inchikey"":""AEASSGGITMCXQY-UHFFFAOYSA-N"",""isomeric_smiles"":""CCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C2CC2)c1C=CF""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.118,""5W8K_Risco"":-6.261,""Fitness_Score"":-2.6736950000000004,""Indice_Seletividade"":0.8570000000000002,""Origem_Historica"":""Gen 30""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.118,""5W8K_Risco"":-6.261,""Fitness_Score"":-2.6736950000000004,""Indice_Seletividade"":0.8570000000000002,""Origem_Historica"":""Gen 30""},""original_identifier"":""MOL_02605"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(C2CC2)c1C=CF"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":2606,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-AEDIXYWIVPYNBI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3233,MOL_03232,CCCCCCC(N)=O,,,"{""identifier"":""MOL_03232"",""inchi"":"""",""inchikey"":"""",""smiles"":""CCCCCCC(N)=O""}",CCCCCCC(N)=O,"InChI=1S/C7H15NO/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H2,8,9)",AEDIXYWIVPYNBI-UHFFFAOYSA-N,C7H15NO,9,"{""formula"":""C7H15NO"",""heavy_atom_count"":9,""inchi"":""InChI=1S/C7H15NO/c1-2-3-4-5-6-7(8)9/h2-6H2,1H3,(H2,8,9)"",""inchikey"":""AEDIXYWIVPYNBI-UHFFFAOYSA-N"",""isomeric_smiles"":""CCCCCCC(N)=O""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-5.211,""5W8K_Risco"":-4.546,""Fitness_Score"":-2.0288000000000004,""Indice_Seletividade"":0.665,""Origem_Historica"":""Gen 39""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-5.211,""5W8K_Risco"":-4.546,""Fitness_Score"":-2.0288000000000004,""Indice_Seletividade"":0.665,""Origem_Historica"":""Gen 39""},""original_identifier"":""MOL_03232"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CCCCCCC(N)=O"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3233,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-AEDVQRBUFSGOIS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,1686,MOL_01685,CC(C)C(=O)C1C(O)CCC1c1cnccc1F,,,"{""identifier"":""MOL_01685"",""inchi"":"""",""inchikey"":"""",""smiles"":""CC(C)C(=O)C1C(O)CCC1c1cnccc1F""}",CC(C)C(=O)C1C(O)CCC1c1cnccc1F,"InChI=1S/C14H18FNO2/c1-8(2)14(18)13-9(3-4-12(13)17)10-7-16-6-5-11(10)15/h5-9,12-13,17H,3-4H2,1-2H3",AEDVQRBUFSGOIS-UHFFFAOYSA-N,C14H18FNO2,18,"{""formula"":""C14H18FNO2"",""heavy_atom_count"":18,""inchi"":""InChI=1S/C14H18FNO2/c1-8(2)14(18)13-9(3-4-12(13)17)10-7-16-6-5-11(10)15/h5-9,12-13,17H,3-4H2,1-2H3"",""inchikey"":""AEDVQRBUFSGOIS-UHFFFAOYSA-N"",""isomeric_smiles"":""CC(C)C(=O)C1C(O)CCC1c1cnccc1F""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-7.85,""5W8K_Risco"":-6.343,""Fitness_Score"":-3.223655000000001,""Indice_Seletividade"":1.507,""Origem_Historica"":""Fase 3_Super Elite""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-7.85,""5W8K_Risco"":-6.343,""Fitness_Score"":-3.223655000000001,""Indice_Seletividade"":1.507,""Origem_Historica"":""Fase 3_Super Elite""},""original_identifier"":""MOL_01685"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""CC(C)C(=O)C1C(O)CCC1c1cnccc1F"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":1686,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
LEGACY-INCHIKEY-AEJILMJISZUSQP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,3459,MOL_03458,COc1nc(O)cc(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C,,,"{""identifier"":""MOL_03458"",""inchi"":"""",""inchikey"":"""",""smiles"":""COc1nc(O)cc(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C""}",COc1nc(O)cc(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C,"InChI=1S/C20H29NO4/c1-10(2)12(4)19(24)17-11(3)7-8-14(17)18-15(13(5)22)9-16(23)21-20(18)25-6/h9-12,14,17H,7-8H2,1-6H3,(H,21,23)",AEJILMJISZUSQP-UHFFFAOYSA-N,C20H29NO4,25,"{""formula"":""C20H29NO4"",""heavy_atom_count"":25,""inchi"":""InChI=1S/C20H29NO4/c1-10(2)12(4)19(24)17-11(3)7-8-14(17)18-15(13(5)22)9-16(23)21-20(18)25-6/h9-12,14,17H,7-8H2,1-6H3,(H,21,23)"",""inchikey"":""AEJILMJISZUSQP-UHFFFAOYSA-N"",""isomeric_smiles"":""COc1nc(O)cc(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C""}",IDENTITY_VALID,MASTER_UNIFIED,1,,"[{""1EVE_Eficacia"":-9.211,""5W8K_Risco"":-6.918,""Fitness_Score"":-1.4192800000000023,""Indice_Seletividade"":2.293,""Origem_Historica"":""Gen 85""}]","[{""historical_label"":"""",""historical_label_source"":"""",""legacy_metrics"":{""1EVE_Eficacia"":-9.211,""5W8K_Risco"":-6.918,""Fitness_Score"":-1.4192800000000023,""Indice_Seletividade"":2.293,""Origem_Historica"":""Gen 85""},""original_identifier"":""MOL_03458"",""original_inchi"":"""",""original_inchikey"":"""",""original_smiles"":""COc1nc(O)cc(C(C)=O)c1C1CCC(C)C1C(=O)C(C)C(C)C"",""source_file"":""formolecular/novo_horizonte/banco_mestre_unificado.csv"",""source_role"":""MASTER_UNIFIED"",""source_row"":3459,""source_sha256"":""57bfc3ecf9219e1cb7017892371771f82bd473cdf13250d0643fbf1dac12cb4b""}]",LEGACY,COMPUTATIONAL,NONE,FORBIDDEN
