legacy_record_id,inchikey,source_file,source_role,compound,filtered,farma_elite,top_hit,nh_4ey7,nh_isolated,master
LEGACY-INCHIKEY-KOCVVQXNBQVMCG-UHFFFAOYSA-N,KOCVVQXNBQVMCG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KOCVVQXNBQVMCG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KOLSCXSPSYKOJQ-UHFFFAOYSA-N,KOLSCXSPSYKOJQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KOLSCXSPSYKOJQ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KONXERFLZNZFAN-UHFFFAOYSA-N,KONXERFLZNZFAN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KONXERFLZNZFAN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KONYBGRYQBLGNF-UHFFFAOYSA-N,KONYBGRYQBLGNF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KONYBGRYQBLGNF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KOQWXHJBQFJXBY-UHFFFAOYSA-N,KOQWXHJBQFJXBY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KOQWXHJBQFJXBY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KORPFLSAZZANRL-UHFFFAOYSA-N,KORPFLSAZZANRL-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KORPFLSAZZANRL-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KOVPLBCVBRANEO-UHFFFAOYSA-N,KOVPLBCVBRANEO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KOVPLBCVBRANEO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPASKQGQCQVUHM-UHFFFAOYSA-N,KPASKQGQCQVUHM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPASKQGQCQVUHM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPAYWOJBIPYULK-UHFFFAOYSA-N,KPAYWOJBIPYULK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPAYWOJBIPYULK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPBTYDUBGIRSEM-UHFFFAOYSA-N,KPBTYDUBGIRSEM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPBTYDUBGIRSEM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPGYEHAOIUJFQK-UHFFFAOYSA-N,KPGYEHAOIUJFQK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPGYEHAOIUJFQK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPPPLECDCDBUHN-UHFFFAOYSA-N,KPPPLECDCDBUHN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPPPLECDCDBUHN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPQLMPVMDFMKFH-UHFFFAOYSA-N,KPQLMPVMDFMKFH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPQLMPVMDFMKFH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KPTZHLLDSZANDG-UHFFFAOYSA-N,KPTZHLLDSZANDG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KPTZHLLDSZANDG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KQDOSQDTXKTVKZ-UHFFFAOYSA-N,KQDOSQDTXKTVKZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KQDOSQDTXKTVKZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KQVIXWWZQNRWSK-UHFFFAOYSA-N,KQVIXWWZQNRWSK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KQVIXWWZQNRWSK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KRDWMQGGAWSVHA-UHFFFAOYSA-N,KRDWMQGGAWSVHA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KRDWMQGGAWSVHA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KRKSEIMHKKCKKB-UHFFFAOYSA-N,KRKSEIMHKKCKKB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KRKSEIMHKKCKKB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KRPJVZZYEFZVDP-UHFFFAOYSA-N,KRPJVZZYEFZVDP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KRPJVZZYEFZVDP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KRQISPRKJLRFDP-UHFFFAOYSA-N,KRQISPRKJLRFDP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KRQISPRKJLRFDP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KRYMQBNQFFAYFM-UHFFFAOYSA-N,KRYMQBNQFFAYFM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KRYMQBNQFFAYFM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KSSYEYUAUMYAMX-UHFFFAOYSA-N,KSSYEYUAUMYAMX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KSSYEYUAUMYAMX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KTDBOULLAHYKMB-UHFFFAOYSA-N,KTDBOULLAHYKMB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KTDBOULLAHYKMB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KTFDTJLUQDCAKZ-UHFFFAOYSA-N,KTFDTJLUQDCAKZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KTFDTJLUQDCAKZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KTFVFPMZABOQGR-UHFFFAOYSA-N,KTFVFPMZABOQGR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KTFVFPMZABOQGR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KTOKFQOTMKAEFN-UHFFFAOYSA-N,KTOKFQOTMKAEFN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KTOKFQOTMKAEFN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KTXREFCKHQGDND-UHFFFAOYSA-N,KTXREFCKHQGDND-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KTXREFCKHQGDND-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUAYRQABUUNQSV-UHFFFAOYSA-N,KUAYRQABUUNQSV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUAYRQABUUNQSV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUGPVFJCSHOXHY-UHFFFAOYSA-N,KUGPVFJCSHOXHY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUGPVFJCSHOXHY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUIAVHYJHDFFHC-UHFFFAOYSA-N,KUIAVHYJHDFFHC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUIAVHYJHDFFHC-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUJNFTPIBZNRNZ-UHFFFAOYSA-N,KUJNFTPIBZNRNZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUJNFTPIBZNRNZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KULBJEZOVNMLCT-UHFFFAOYSA-N,KULBJEZOVNMLCT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KULBJEZOVNMLCT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KULRCMCVXAFQPP-UHFFFAOYSA-N,KULRCMCVXAFQPP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KULRCMCVXAFQPP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUMWUZZVXJIEJY-UHFFFAOYSA-N,KUMWUZZVXJIEJY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUMWUZZVXJIEJY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUQKZEYCOMFBGN-UHFFFAOYSA-N,KUQKZEYCOMFBGN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUQKZEYCOMFBGN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUYLCBPAJYPNEU-UHFFFAOYSA-N,KUYLCBPAJYPNEU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUYLCBPAJYPNEU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KUZKMBDHLCAASE-UHFFFAOYSA-N,KUZKMBDHLCAASE-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KUZKMBDHLCAASE-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KVFOTMSRUZJGIW-UHFFFAOYSA-N,KVFOTMSRUZJGIW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KVFOTMSRUZJGIW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KVKJMTVPOTXAGP-UHFFFAOYSA-N,KVKJMTVPOTXAGP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KVKJMTVPOTXAGP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KVQJRERJJYMTRX-UHFFFAOYSA-N,KVQJRERJJYMTRX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KVQJRERJJYMTRX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KVXPJSVUCOIZSY-UHFFFAOYSA-N,KVXPJSVUCOIZSY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KVXPJSVUCOIZSY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KWCDRQWFYZCDCU-UHFFFAOYSA-N,KWCDRQWFYZCDCU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KWCDRQWFYZCDCU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KWEZFDZYPXLJBX-UHFFFAOYSA-N,KWEZFDZYPXLJBX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KWEZFDZYPXLJBX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KWOVKKXEFKMJSJ-UHFFFAOYSA-N,KWOVKKXEFKMJSJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KWOVKKXEFKMJSJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KWVBRYCBDHKROJ-UHFFFAOYSA-N,KWVBRYCBDHKROJ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KWVBRYCBDHKROJ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KXCSMLVSZWRFGR-UHFFFAOYSA-N,KXCSMLVSZWRFGR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KXCSMLVSZWRFGR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KXDAJSFPKMMSQF-UHFFFAOYSA-N,KXDAJSFPKMMSQF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KXDAJSFPKMMSQF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KXORVMNMTDKAOY-UHFFFAOYSA-N,KXORVMNMTDKAOY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KXORVMNMTDKAOY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KXQORJSZWICCCW-UHFFFAOYSA-N,KXQORJSZWICCCW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KXQORJSZWICCCW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KXSNLWXFSOWJJU-UHFFFAOYSA-N,KXSNLWXFSOWJJU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KXSNLWXFSOWJJU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KYIWATFCUAEKTF-UHFFFAOYSA-N,KYIWATFCUAEKTF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KYIWATFCUAEKTF-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KYJUFDVFOVPAOS-UHFFFAOYSA-N,KYJUFDVFOVPAOS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KYJUFDVFOVPAOS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KYKWQSOTUBKEEN-UHFFFAOYSA-N,KYKWQSOTUBKEEN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KYKWQSOTUBKEEN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KYRSYYBQBMAQAG-UHFFFAOYSA-N,KYRSYYBQBMAQAG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KYRSYYBQBMAQAG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KYZCTOOEUZUTFW-UHFFFAOYSA-N,KYZCTOOEUZUTFW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KYZCTOOEUZUTFW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZECRGNVPLRIHS-UHFFFAOYSA-N,KZECRGNVPLRIHS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZECRGNVPLRIHS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZJLQAARZJPENT-UHFFFAOYSA-N,KZJLQAARZJPENT-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZJLQAARZJPENT-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZNFKFMLYHYRNM-UHFFFAOYSA-N,KZNFKFMLYHYRNM-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZNFKFMLYHYRNM-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZOALOCUROIIFN-UHFFFAOYSA-N,KZOALOCUROIIFN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZOALOCUROIIFN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZODEHQXOHYQPU-UHFFFAOYSA-N,KZODEHQXOHYQPU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZODEHQXOHYQPU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZQHBPDXKNYEAZ-UHFFFAOYSA-N,KZQHBPDXKNYEAZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZQHBPDXKNYEAZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZQXWYLESORVHH-UHFFFAOYSA-N,KZQXWYLESORVHH-UHFFFAOYSA-N,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,FARMA_ELITE,KZQXWYLESORVHH-UHFFFAOYSA-N,0,1,0,0,0,0
LEGACY-INCHIKEY-KZTMAZILXFPXFI-UHFFFAOYSA-N,KZTMAZILXFPXFI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZTMAZILXFPXFI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZVOZPNBAQQCOO-UHFFFAOYSA-N,KZVOZPNBAQQCOO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZVOZPNBAQQCOO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-KZXSUCOAEROWNY-UHFFFAOYSA-N,KZXSUCOAEROWNY-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,KZXSUCOAEROWNY-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LABLPZJKTTUSKD-UHFFFAOYSA-N,LABLPZJKTTUSKD-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LABLPZJKTTUSKD-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LABMZBJCGXPVGS-UHFFFAOYSA-N,LABMZBJCGXPVGS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LABMZBJCGXPVGS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAFHITXIDRXWJB-UHFFFAOYSA-N,LAFHITXIDRXWJB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAFHITXIDRXWJB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAGWHAAQTYZAPV-UHFFFAOYSA-N,LAGWHAAQTYZAPV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAGWHAAQTYZAPV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAILWAUHQIROIU-UHFFFAOYSA-N,LAILWAUHQIROIU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAILWAUHQIROIU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAKPHXVCERPSBZ-UHFFFAOYSA-N,LAKPHXVCERPSBZ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAKPHXVCERPSBZ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAWFVGXXKGJPQP-UHFFFAOYSA-N,LAWFVGXXKGJPQP-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAWFVGXXKGJPQP-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LAXOGKMTCPQSSI-UHFFFAOYSA-N,LAXOGKMTCPQSSI-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LAXOGKMTCPQSSI-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LBCNNDQPEYMTGW-UHFFFAOYSA-N,LBCNNDQPEYMTGW-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LBCNNDQPEYMTGW-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LBDHNEKTSXAZSH-UHFFFAOYSA-N,LBDHNEKTSXAZSH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LBDHNEKTSXAZSH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LBEOHULSPBDEHX-UHFFFAOYSA-N,LBEOHULSPBDEHX-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LBEOHULSPBDEHX-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LBYNCRDJTSXDKC-UHFFFAOYSA-N,LBYNCRDJTSXDKC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LBYNCRDJTSXDKC-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LCFSZYGYNPXTKA-UHFFFAOYSA-N,LCFSZYGYNPXTKA-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LCFSZYGYNPXTKA-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LCMCFZCHNKGXLH-UHFFFAOYSA-N,LCMCFZCHNKGXLH-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LCMCFZCHNKGXLH-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LCOLFPAAJJNICC-UHFFFAOYSA-N,LCOLFPAAJJNICC-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LCOLFPAAJJNICC-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LCQDHVYEKOXBBK-UHFFFAOYSA-N,LCQDHVYEKOXBBK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LCQDHVYEKOXBBK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LDCXPDRMEZCIDS-UHFFFAOYSA-N,LDCXPDRMEZCIDS-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LDCXPDRMEZCIDS-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LDHAZOHAWVNNJE-UHFFFAOYSA-N,LDHAZOHAWVNNJE-UHFFFAOYSA-N,formolecular/csv_elite_farma/RANKING_FARMACOS_ELITE_ADMET.csv,FARMA_ELITE,LDHAZOHAWVNNJE-UHFFFAOYSA-N,0,1,0,0,0,0
LEGACY-INCHIKEY-LDNHGNIDKWOGBN-UHFFFAOYSA-N,LDNHGNIDKWOGBN-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LDNHGNIDKWOGBN-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LDOKDBFEINIPMK-UHFFFAOYSA-N,LDOKDBFEINIPMK-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LDOKDBFEINIPMK-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LDWCHOILYSRPHQ-UHFFFAOYSA-N,LDWCHOILYSRPHQ-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LDWCHOILYSRPHQ-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LEBUGBBDVSGLID-UHFFFAOYSA-N,LEBUGBBDVSGLID-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LEBUGBBDVSGLID-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LEMHWOJFKPQKMU-UHFFFAOYSA-N,LEMHWOJFKPQKMU-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LEMHWOJFKPQKMU-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LFADWWUYFTXMEG-UHFFFAOYSA-N,LFADWWUYFTXMEG-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LFADWWUYFTXMEG-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LFCIIFYTMXWHQO-UHFFFAOYSA-N,LFCIIFYTMXWHQO-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LFCIIFYTMXWHQO-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LFDDWSZYAIANKR-UHFFFAOYSA-N,LFDDWSZYAIANKR-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LFDDWSZYAIANKR-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LFUOOPOEYDSXTB-UHFFFAOYSA-N,LFUOOPOEYDSXTB-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LFUOOPOEYDSXTB-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LFZGEONYWFIYHV-UHFFFAOYSA-N,LFZGEONYWFIYHV-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LFZGEONYWFIYHV-UHFFFAOYSA-N,0,0,0,0,0,1
LEGACY-INCHIKEY-LGAVFEPDEVSTFF-UHFFFAOYSA-N,LGAVFEPDEVSTFF-UHFFFAOYSA-N,formolecular/novo_horizonte/banco_mestre_unificado.csv,MASTER_UNIFIED,LGAVFEPDEVSTFF-UHFFFAOYSA-N,0,0,0,0,0,1
