ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Origem_Historica
MOL_00207,CCC1CCC(c2cnccc2C#N)C1C(N)=O,-8.344,-6.007,2.337,Fase 2_Seletividade
MOL_00208,CCC1CCC(c2cnccc2C2CC2)C1C(=O)O,-8.343,-6.304,2.039,Fase 2_Seletividade
MOL_00209,CNC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-8.337,-6.371,1.966,Fase 2_Seletividade
MOL_00210,CC(C)C(=O)C1C(O)CCC1c1cnccc1C1CC1,-8.336,-6.353,1.983,Fase 2_Seletividade
MOL_00211,CCC=CC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.333,-6.039,2.294,Fase 1_Lote Inicial
MOL_00212,CCc1ccncc1C1CCC(F)C1C(=O)C(C)C,-8.331,-6.164,2.167,Fase 2_Seletividade
MOL_00213,CC1CCCC1C(=O)C1CC1c1cnccc1CF,-8.33,-5.54,2.79,Fase 1_Lote Inicial
MOL_00214,CCCC(=O)C1C(F)CCC1c1cnccc1C#CF,-8.327,-5.73,2.597,Fase 1_Lote Inicial
MOL_00215,CC(C)C(=O)C1C(N)CCC1c1cnccc1C1CC1,-8.327,-6.182,2.145,Fase 2_Seletividade
MOL_00216,C=CCC(=O)C1C(C)CCC1c1cnccc1C=C,-8.326,-5.796,2.53,Fase 1_Lote Inicial
MOL_00217,O=C(C1CCC1)C1C(O)CCC1c1cnccc1I,-8.325,-6.559,1.766,Fase 2_Seletividade
MOL_00218,Cc1ccncc1C1CCC(C=O)C1C(=O)C1CCC1,-8.323,-6.378,1.945,Fase 2_Seletividade
MOL_00219,CC1CCC(c2cnccc2C=NO)C1C(=O)CC(F)(F)F,-8.318,-6.209,2.109,Fase 1_Lote Inicial
MOL_00220,C=C=Cc1ccncc1C1CCC(CC)C1C(=O)CCC,-8.314,-5.719,2.595,Fase 1_Lote Inicial
MOL_00221,O=Cc1ccncc1C1CCC(F)C1C(=O)C1CCC1,-8.313,-5.826,2.487,Fase 2_Seletividade
MOL_00222,CCC(F)C(=O)C1C(C)CCC1c1cnccc1C1CC1,-8.311,-6.067,2.244,Fase 1_Lote Inicial
MOL_00223,O=C(C1CCC1)C1C(F)CCC1c1cnccc1F,-8.307,-6.305,2.002,Fase 2_Seletividade
MOL_00224,CCCCC(=O)C1C(C)CCC1c1cnccc1C1CC1,-8.306,-5.929,2.377,Fase 1_Lote Inicial
MOL_00225,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1CF,-8.306,-6.091,2.215,Fase 1_Lote Inicial
MOL_00226,CC(C)C(=O)C1C(F)CCC1c1cnccc1N,-8.3,-5.767,2.533,Fase 3_Super Elite
MOL_00227,CC1CCC(c2cnccc2C2CC2)C1C(=O)C=O,-8.298,-6.048,2.25,Fase 2_Seletividade
MOL_00228,CCc1ccncc1C1CCC(F)C1C(=O)C(N)=O,-8.296,-6.165,2.131,Fase 2_Seletividade
MOL_00229,O=C(C1CCC1)C1C(O)CCC1c1cnccc1Br,-8.295,-6.213,2.082,Fase 2_Seletividade
MOL_00230,O=C(O)C1C(CF)CCC1c1cnccc1C1CC1,-8.294,-6.09,2.204,Fase 2_Seletividade
MOL_00231,CNC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.294,-6.57,1.724,Fase 2_Seletividade
MOL_00232,CC1CCCC1C(=O)C1CC1c1cnccc1C1CO1,-8.29,-6.067,2.223,Fase 1_Lote Inicial
MOL_00233,N#Cc1ccncc1C1CCC(CF)C1C(N)=O,-8.289,-6.467,1.822,Fase 2_Seletividade
MOL_00234,CC1CCC(c2cnccc2C(F)F)C1C(=O)C(=O)O,-8.289,-6.619,1.67,Fase 2_Seletividade
MOL_00235,CCC(=O)C1C(C)CCC1c1cnccc1C1CC1,-8.288,-6.374,1.914,Fase 1_Lote Inicial
MOL_00236,CNC(=O)C1C(C)CCC1c1cnccc1O,-8.288,-6.597,1.691,Fase 2_Seletividade
MOL_00237,CC(F)CC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.288,-6.628,1.66,Fase 1_Lote Inicial
MOL_00238,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C=O,-8.285,-6.306,1.979,Fase 1_Lote Inicial
MOL_00239,NC(=O)C(=O)C1C(F)CCC1c1cnccc1N,-8.278,-6.658,1.62,Fase 3_Super Elite
MOL_00240,NC(=O)C(=O)C1C(F)CCC1c1cnccc1I,-8.269,-6.525,1.744,Fase 2_Seletividade
MOL_00241,CNC(=O)C1C(C)CCC1c1cnccc1N,-8.269,-6.61,1.659,Fase 2_Seletividade
MOL_00242,C=Cc1ccncc1C1CCC(F)C1C(=O)CC,-8.268,-6.223,2.045,Fase 1_Lote Inicial
MOL_00243,CNC(=O)C1C(F)CCC1c1cnccc1C,-8.268,-6.276,1.992,Fase 2_Seletividade
MOL_00244,CCC1CCC(c2cnccc2C(C)C)C1C(=O)C(=O)O,-8.265,-6.374,1.891,Fase 2_Seletividade
MOL_00245,N#Cc1ccncc1C1CCC(S)C1C(N)=O,-8.264,-5.929,2.335,Fase 2_Seletividade
MOL_00246,O=C(O)C1C(F)CCC1c1cnccc1C(F)F,-8.258,-6.536,1.722,Fase 2_Seletividade
MOL_00247,CCCC(=O)C1C(C)CCC1c1cnccc1NC#N,-8.256,-6.155,2.101,Fase 1_Lote Inicial
MOL_00248,COC1CCC(c2cnccc2C)C1C(=O)C(N)=O,-8.255,-5.97,2.285,Fase 2_Seletividade
MOL_00249,COC(=O)c1ccncc1C1CCC(C)C1C(=O)CC(C)C,-8.254,-5.966,2.288,Fase 1_Lote Inicial
MOL_00250,CCNC(=O)C1C(F)CCC1c1cnccc1C(F)F,-8.254,-6.684,1.57,Fase 2_Seletividade
MOL_00251,CCC=CC(=O)C1C(C)CCC1c1cnccc1C=O,-8.253,-5.758,2.495,Fase 1_Lote Inicial
MOL_00252,CCC(=O)C1C(F)CCC1c1cnccc1C=CF,-8.249,-5.912,2.337,Fase 4_Mutantes Geração 2
MOL_00253,NC(=O)C(=O)C1C(O)CCC1c1cnccc1C(F)F,-8.249,-7.222,1.027,Fase 3_Super Elite
MOL_00254,CCC(=O)C1C(C)CCC1c1cnccc1CC,-8.248,-5.872,2.376,Fase 2_Seletividade
MOL_00255,CNC(=O)C1C(C)CCC1c1cnccc1Br,-8.246,-6.435,1.811,Fase 2_Seletividade
MOL_00256,CC(C)C(=O)C1C(C)CCC1c1cnccc1C#N,-8.245,-5.843,2.402,Fase 2_Seletividade
MOL_00257,NC(=O)C(=O)C1C(F)CCC1c1cnccc1CF,-8.242,-7.065,1.177,Fase 2_Seletividade
MOL_00258,COC(=O)C1C(CF)CCC1c1cnccc1C(C)C,-8.239,-5.757,2.482,Fase 2_Seletividade
MOL_00259,Cc1ccncc1C1CCC(CF)C1C(=O)C1CC1,-8.238,-5.858,2.38,Fase 2_Seletividade
MOL_00260,CC1CCC(c2cnccc2C(F)F)C1C(=O)CC1CC1,-8.237,-6.047,2.19,Fase 1_Lote Inicial
MOL_00261,NC1CCC(c2cnccc2C2CC2)C1C(=O)C1CCC1,-8.237,-6.256,1.981,Fase 2_Seletividade
MOL_00262,CC1CCC(c2cnccc2N)C1C(=O)C1CCC1,-8.237,-6.325,1.912,Fase 2_Seletividade
MOL_00263,O=C(C1CC1)C1C(F)CCC1c1cnccc1CF,-8.232,-5.661,2.571,Fase 2_Seletividade
MOL_00264,CC(C)CC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-8.229,-6.349,1.88,Fase 1_Lote Inicial
MOL_00265,CCCC(=O)C1C(C)CCC1c1cnccc1C=CF,-8.228,-6.014,2.214,Fase 1_Lote Inicial
MOL_00266,CNC(=O)C1C(F)CCC1c1cnccc1CF,-8.227,-6.517,1.71,Fase 2_Seletividade
MOL_00267,CCC(C)C(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-8.224,-6.405,1.819,Fase 1_Lote Inicial
MOL_00268,CC(C)c1ccncc1C1CCC(F)C1C(=O)O,-8.223,-6.248,1.975,Fase 2_Seletividade
MOL_00269,C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)CC,-8.221,-5.776,2.445,Fase 1_Lote Inicial
MOL_00270,CCc1ccncc1C1CCC(F)C1C(=O)NC,-8.22,-6.438,1.782,Fase 2_Seletividade
MOL_00271,CC1CCC(c2cnccc2NC#N)C1C(=O)CC(F)(F)F,-8.22,-6.702,1.518,Fase 1_Lote Inicial
MOL_00272,CCC(=O)C1C(F)CCC1c1cnccc1C1CO1,-8.218,-5.854,2.364,Fase 1_Lote Inicial
MOL_00273,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.217,-5.973,2.244,Fase 1_Lote Inicial
MOL_00274,CCC(=O)C1C(F)CCC1c1cnccc1CC,-8.216,-5.954,2.262,Fase 2_Seletividade
MOL_00275,C=CCC(=O)C1C(C)CCC1c1cnccc1C#N,-8.214,-6.11,2.104,Fase 1_Lote Inicial
MOL_00276,CCCC(=O)C1C(F)CCC1c1cnccc1N,-8.213,-5.92,2.293,Fase 2_Seletividade
MOL_00277,CC1CCC(c2cnccc2C=O)C1C(=O)C(=O)O,-8.21,-6.27,1.94,Fase 2_Seletividade
MOL_00278,CCC=CC(=O)C1C(C)CCC1c1cnccc1NC#N,-8.21,-6.271,1.939,Fase 1_Lote Inicial
MOL_00279,NC(=O)C(=O)C1C(O)CCC1c1cnccc1N,-8.206,-6.591,1.615,Fase 3_Super Elite
MOL_00280,CC1CCC(c2cnccc2CF)C1C(=O)C1CC1,-8.199,-6.229,1.97,Fase 3_Super Elite
MOL_00281,CC(C)C(=O)C1C(C)CCC1c1cnccc1Br,-8.197,-5.717,2.48,Fase 3_Super Elite
MOL_00282,CCCC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.197,-5.862,2.335,Fase 1_Lote Inicial
MOL_00283,CC(C)C(=O)C1C(C)CCC1c1cnccc1CF,-8.197,-5.997,2.2,Fase 3_Super Elite
MOL_00284,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1CF,-8.196,-5.707,2.489,Fase 2_Seletividade
MOL_00285,CC(C)c1ccncc1C1CCC(F)C1C(=O)C(=O)O,-8.195,-6.828,1.367,Fase 2_Seletividade
MOL_00286,CC1CCC(c2cnccc2C2CC2)C1C(=O)C1CC1,-8.193,-6.043,2.15,Fase 3_Super Elite
MOL_00287,NC(=O)C1C(CF)CCC1c1cnccc1N,-8.192,-6.258,1.934,Fase 2_Seletividade
MOL_00288,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-8.189,-6.24,1.949,Fase 1_Lote Inicial
MOL_00289,O=CC1CCC(c2cnccc2C2CC2)C1C(=O)C(=O)O,-8.189,-6.531,1.658,Fase 2_Seletividade
MOL_00290,CCCC(=O)C1C(CC)CCC1c1cnccc1C#N,-8.188,-5.522,2.666,Fase 4_Mutantes Geração 2
MOL_00291,CNC(=O)C1C(N)CCC1c1cnccc1C(F)F,-8.188,-7.102,1.086,Fase 2_Seletividade
MOL_00292,CC1CCC(c2cnccc2C2CO2)C1C(=O)C(C)(C)C,-8.185,-5.815,2.37,Fase 1_Lote Inicial
MOL_00293,CCCC(=O)C1C(CC)CCC1c1cnccc1C#CF,-8.184,-5.73,2.454,Fase 1_Lote Inicial
MOL_00294,CCc1ccncc1C1CCC(O)C1C(=O)C(C)C,-8.184,-6.132,2.052,Fase 2_Seletividade
MOL_00295,CCCC(=O)C1C(F)CCC1c1cnccc1C(F)F,-8.183,-5.765,2.418,Fase 3_Super Elite
MOL_00296,CC(=O)C1C(F)CCC1c1cnccc1C,-8.182,-6.304,1.878,Fase 2_Seletividade
MOL_00297,CCC(=O)C1C(O)CCC1c1cnccc1C(C)C,-8.181,-6.205,1.976,Fase 2_Seletividade
MOL_00298,CNC(=O)C1C(C)CCC1c1cnccc1C1CC1,-8.18,-6.508,1.672,Fase 2_Seletividade
MOL_00299,CC1CCC(c2cnccc2O)C1C(=O)C1CCC1,-8.179,-6.407,1.772,Fase 2_Seletividade
MOL_00300,CC(F)CC(=O)C1C(C)CCC1c1cnccc1C1CO1,-8.176,-6.383,1.793,Fase 1_Lote Inicial
MOL_00301,CC1CCC(c2cnccc2C=CF)C1C(=O)CC1CCC1F,-8.175,-6.532,1.643,Fase 1_Lote Inicial
MOL_00302,O=C(C1CC1)C1C(F)CCC1c1cnccc1Br,-8.171,-6.024,2.147,Fase 2_Seletividade
MOL_00303,C=Cc1ccncc1C1CCC(C)C1C(=O)CC(C)F,-8.171,-6.286,1.885,Fase 1_Lote Inicial
MOL_00304,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C#CF,-8.17,-6.059,2.111,Fase 1_Lote Inicial
MOL_00305,Nc1ccncc1C1CCC(F)C1C(=O)C1CC1,-8.168,-6.512,1.656,Fase 2_Seletividade
MOL_00306,CCC=CC(=O)C1C(C)CCC1c1cnccc1C=NO,-8.168,-6.729,1.439,Fase 1_Lote Inicial
MOL_00307,CC1CCC(c2cnccc2C#N)C1C(=O)CC1CC1,-8.166,-5.625,2.541,Fase 1_Lote Inicial
MOL_00308,CC(C)c1ccncc1C1CCC(N)C1C(N)=O,-8.165,-6.324,1.841,Fase 2_Seletividade
MOL_00309,CC1CCCC1C(=O)C1CC1c1cnccc1C=CF,-8.165,-6.607,1.558,Fase 1_Lote Inicial
MOL_00310,CCOC(=O)C1C(C)CCC1c1cnccc1F,-8.164,-5.701,2.463,Fase 2_Seletividade
MOL_00311,C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC=C,-8.162,-5.481,2.681,Fase 1_Lote Inicial
MOL_00312,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C#N,-8.161,-6.383,1.778,Fase 1_Lote Inicial
MOL_00313,COc1ccncc1C1CCC(F)C1C(=O)C(N)=O,-8.16,-6.156,2.004,Fase 2_Seletividade
MOL_00314,CCC(F)C(=O)C1C(C)CCC1c1cnccc1C=CF,-8.16,-6.501,1.659,Fase 1_Lote Inicial
MOL_00315,N#Cc1ccncc1C1CCC(C=O)C1C(=O)C1CC1,-8.157,-6.144,2.013,Fase 2_Seletividade
MOL_00316,CCC(=O)C1C(C)CCC1c1cnccc1C=NO,-8.157,-6.193,1.964,Fase 1_Lote Inicial
MOL_00317,CC=CC(=O)C1C(F)CCC1c1cnccc1NC#N,-8.157,-6.547,1.61,Fase 1_Lote Inicial
MOL_00318,CC=CC(=O)C1C(C)CCC1c1cnccc1C1CO1,-8.153,-6.417,1.736,Fase 1_Lote Inicial
MOL_00319,CC=CC(=O)C1C(C)CCC1c1cnccc1NC#N,-8.153,-6.452,1.701,Fase 1_Lote Inicial
MOL_00320,CCCC(=O)C1C(F)CCC1c1cnccc1C1CC1,-8.146,-5.98,2.166,Fase 1_Lote Inicial
MOL_00321,CCCC(=O)C1C(C)CCC1c1cnccc1N,-8.145,-5.622,2.523,Fase 3_Super Elite
MOL_00322,O=C(C1CCC1)C1C(O)CCC1c1cnccc1F,-8.14,-6.682,1.458,Fase 2_Seletividade
MOL_00323,[C-]#[N+]c1ccncc1C1CCC(F)C1C(=O)CC,-8.139,-5.931,2.208,Fase 1_Lote Inicial
MOL_00324,CC(F)CC(=O)C1C(C)CCC1c1cnccc1C#N,-8.139,-6.25,1.889,Fase 1_Lote Inicial
MOL_00325,C=CCC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.139,-6.361,1.778,Fase 1_Lote Inicial
MOL_00326,CCC(=O)C1C(F)CCC1c1cnccc1NC#N,-8.138,-6.462,1.676,Fase 1_Lote Inicial
MOL_00327,CCC(=O)C1C(F)CCC1c1cnccc1C(=O)OC,-8.137,-5.489,2.648,Fase 1_Lote Inicial
MOL_00328,CNC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-8.135,-6.832,1.303,Fase 2_Seletividade
MOL_00329,CCC(=O)C1C(F)CCC1c1cnccc1C(F)F,-8.134,-5.71,2.424,Fase 3_Super Elite
MOL_00330,CCc1ccncc1C1CCC(F)C1C(=O)C1CC1,-8.133,-6.04,2.093,Fase 2_Seletividade
MOL_00331,N#Cc1ccncc1C1CCC(N)C1C(=O)C1CC1,-8.132,-5.949,2.183,Fase 2_Seletividade
MOL_00332,COC(=O)C1C(C)CCC1c1cnccc1C#N,-8.131,-5.974,2.157,Fase 2_Seletividade
MOL_00333,C=C=Cc1ccncc1C1CCC(C)C1C(=O)C=CCC,-8.131,-5.989,2.142,Fase 1_Lote Inicial
MOL_00334,C=Cc1ccncc1C1CCC(F)C1C(=O)C=CC,-8.129,-5.671,2.458,Fase 1_Lote Inicial
MOL_00335,CC1CCC(c2cnccc2C(F)F)C1C(=O)C=O,-8.128,-6.114,2.014,Fase 2_Seletividade
MOL_00336,CC=CC(=O)C1C(F)CCC1c1cnccc1C=O,-8.126,-5.736,2.39,Fase 1_Lote Inicial
MOL_00337,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C=O,-8.126,-5.779,2.347,Fase 1_Lote Inicial
MOL_00338,NC(=O)C1C(N)CCC1c1cnccc1C(F)F,-8.125,-6.964,1.161,Fase 2_Seletividade
MOL_00339,C=CCC(=O)C1C(F)CCC1c1cnccc1NC#N,-8.123,-6.422,1.701,Fase 1_Lote Inicial
MOL_00340,O=C(C1CCC1)C1C(CF)CCC1c1cnccc1S,-8.122,-5.982,2.14,Fase 2_Seletividade
MOL_00341,CC1CCC(c2cnccc2C#CF)C1C(=O)CC1CC1,-8.122,-5.989,2.133,Fase 1_Lote Inicial
MOL_00342,CCC(C)C(=O)C1C(C)CCC1c1cnccc1C=CF,-8.121,-6.501,1.62,Fase 1_Lote Inicial
MOL_00343,CCC(=O)C1C(CF)CCC1c1cnccc1I,-8.118,-5.94,2.178,Fase 3_Super Elite
MOL_00344,CC(C)c1ccncc1C1CCC(F)C1C(=O)C=O,-8.118,-6.027,2.091,Fase 2_Seletividade
MOL_00345,COc1ccncc1C1CCC(C)C1C(=O)C1CC1,-8.117,-5.712,2.405,Fase 2_Seletividade
MOL_00346,CCc1ccncc1C1CCC(C#N)C1C(N)=O,-8.116,-6.335,1.781,Fase 2_Seletividade
MOL_00347,CC(C)C(=O)C1C(F)CCC1c1cnccc1C(F)F,-8.116,-6.429,1.687,Fase 1_Lote Inicial
MOL_00348,Cc1ccncc1C1CCC(F)C1C(=O)C1CC1,-8.115,-6.196,1.919,Fase 2_Seletividade
MOL_00349,CC(C)C(=O)C1C(N)CCC1c1cnccc1N,-8.114,-5.993,2.121,Fase 2_Seletividade
MOL_00350,CCC(=O)C1C(C=O)CCC1c1cnccc1C(F)F,-8.113,-6.108,2.005,Fase 2_Seletividade
MOL_00351,CCCC(=O)C1C(C#N)CCC1c1cnccc1C#N,-8.112,-5.986,2.126,Fase 2_Seletividade
MOL_00352,CCC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-8.109,-6.083,2.026,Fase 3_Super Elite
MOL_00353,CC(=O)C1C(F)CCC1c1cnccc1CF,-8.107,-5.889,2.218,Fase 2_Seletividade
MOL_00354,NC(=O)C1C(CF)CCC1c1cnccc1O,-8.103,-6.589,1.514,Fase 2_Seletividade
MOL_00355,O=CC1CCC(c2cnccc2CF)C1C(=O)C(=O)O,-8.101,-5.7,2.401,Fase 2_Seletividade
MOL_00356,CC(F)CC(=O)C1C(C)CCC1c1cnccc1NC#N,-8.098,-6.528,1.57,Fase 1_Lote Inicial
MOL_00357,CCc1ccncc1C1CCC(F)C1C(=O)C(=O)O,-8.098,-6.612,1.486,Fase 2_Seletividade
MOL_00358,CC(C)C(=O)C1C(F)CCC1c1cnccc1C#CF,-8.097,-5.926,2.171,Fase 1_Lote Inicial
MOL_00359,CCNC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.096,-6.748,1.348,Fase 2_Seletividade
MOL_00360,CCC(=O)C1C(N)CCC1c1cnccc1C(F)F,-8.093,-5.958,2.135,Fase 2_Seletividade
MOL_00361,O=C(O)C(=O)C1C(O)CCC1c1cnccc1C1CC1,-8.093,-6.603,1.49,Fase 2_Seletividade
MOL_00362,CCCCC(=O)C1C(C)CCC1c1cnccc1C(=O)OC,-8.092,-5.416,2.676,Fase 1_Lote Inicial
MOL_00363,COC(=O)C1C(F)CCC1c1cnccc1F,-8.092,-5.521,2.571,Fase 3_Super Elite
MOL_00364,CCC(F)C(=O)C1C(C)CCC1c1cnccc1C#N,-8.09,-6.508,1.582,Fase 1_Lote Inicial
MOL_00365,CC=CC(=O)C1C(F)CCC1c1cnccc1C=NO,-8.09,-6.625,1.465,Fase 1_Lote Inicial
MOL_00366,CCCC(=O)C1C(F)CCC1c1cnccc1CF,-8.089,-6.129,1.96,Fase 1_Lote Inicial
MOL_00367,N#Cc1ccncc1C1CCC(O)C1C(=O)C(N)=O,-8.089,-6.404,1.685,Fase 3_Super Elite
MOL_00368,CNC(=O)C1C(N)CCC1c1cnccc1C1CC1,-8.087,-6.522,1.565,Fase 2_Seletividade
MOL_00369,CC(=O)c1ccncc1C1CCC(C)C1C(=O)C(C)C(C)C,-8.086,-6.226,1.8600000000000003,Fase 5_Híbridos Geração 3
MOL_00370,COC1CCC(c2cnccc2C)C1C(=O)C1CCC1,-8.083,-5.88,2.203,Fase 2_Seletividade
MOL_00371,CC(=O)C1C(C)CCC1c1cnccc1C#N,-8.083,-5.972,2.111,Fase 2_Seletividade
MOL_00372,CC1CCC(c2cnccc2N)C1C(N)=O,-8.083,-6.391,1.692,Fase 2_Seletividade
MOL_00373,COC(=O)C1C(F)CCC1c1cnccc1CF,-8.082,-5.694,2.388,Fase 2_Seletividade
MOL_00374,COC(=O)C1C(F)CCC1c1cnccc1C#N,-8.082,-5.727,2.355,Fase 2_Seletividade
MOL_00375,CCC(=O)C1C(F)CCC1c1cnccc1F,-8.082,-6.225,1.857,Fase 3_Super Elite
MOL_00376,CC(C)CC(=O)C1C(C)CCC1c1cnccc1CF,-8.081,-5.648,2.433,Fase 1_Lote Inicial
MOL_00377,CC(C)C(=O)C1C(F)CCC1c1cnccc1O,-8.079,-6.297,1.782,Fase 2_Seletividade
MOL_00378,CC1CCCC1C(=O)C1CC1c1cnccc1C(F)F,-8.077,-6.371,1.706,Fase 1_Lote Inicial
MOL_00379,CCc1ccncc1C1CCC(C=O)C1C(N)=O,-8.075,-6.085,1.99,Fase 2_Seletividade
MOL_00380,CCC1CCC(c2cnccc2C#N)C1C(=O)OC,-8.074,-5.728,2.346,Fase 2_Seletividade
MOL_00381,CC(C)C(=O)C1C(C)CCC1c1cnccc1I,-8.074,-5.815,2.259,Fase 3_Super Elite
MOL_00382,O=C(C1CC1)C1C(O)CCC1c1cnccc1O,-8.072,-6.123,1.949,Fase 2_Seletividade
MOL_00383,[C-]#[N+]c1ccncc1C1CC1C(=O)C1CCCC1C,-8.072,-6.397,1.675,Fase 1_Lote Inicial
MOL_00384,CC(C)C(=O)C1C(F)CCC1c1cnccc1C1CC1,-8.072,-6.521,1.551,Fase 3_Super Elite
MOL_00385,CC=CC(=O)C1C(C)CCC1c1cnccc1C=O,-8.07,-5.713,2.357,Fase 1_Lote Inicial
MOL_00386,CC(C)C(=O)C1C(N)CCC1c1cnccc1C(F)F,-8.069,-6.186,1.883,Fase 2_Seletividade
MOL_00387,CC1CCC(c2cnccc2NC#N)C1C(=O)CC1CCC1F,-8.068,-6.812,1.256,Fase 1_Lote Inicial
MOL_00388,CC1CCC(c2cnccc2N)C1C(=O)C(N)=O,-8.067,-6.224,1.843,Fase 3_Super Elite
MOL_00389,COC1CCC(c2cnccc2C(F)F)C1C(=O)C(N)=O,-8.062,-6.652,1.41,Fase 2_Seletividade
MOL_00390,C=CCC(=O)C1C(C)CCC1c1cnccc1C=NO,-8.061,-5.596,2.465,Fase 1_Lote Inicial
MOL_00391,CC1CCC(c2cnccc2C=O)C1C(=O)C1CCC1,-8.06,-5.763,2.297,Fase 2_Seletividade
MOL_00392,COC(=O)c1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F,-8.059,-5.879,2.18,Fase 1_Lote Inicial
MOL_00393,CCCC(=O)C1C(CF)CCC1c1cnccc1OC,-8.059,-5.9,2.159,Fase 2_Seletividade
MOL_00394,CC(C)C(=O)C1C(C)CCC1c1cnccc1C=NO,-8.059,-6.625,1.434,Fase 1_Lote Inicial
MOL_00395,COC1CCC(c2cnccc2C(F)F)C1C(=O)C(=O)O,-8.057,-6.173,1.884,Fase 2_Seletividade
MOL_00396,CC(=O)C1C(O)CCC1c1cnccc1C(C)C,-8.056,-6.306,1.75,Fase 2_Seletividade
MOL_00397,COC1CCC(c2cnccc2C2CC2)C1C(=O)C(N)=O,-8.056,-6.394,1.662,Fase 2_Seletividade
MOL_00398,C=CCC(=O)C1C(F)CCC1c1cnccc1C=NO,-8.055,-5.79,2.265,Fase 1_Lote Inicial
MOL_00399,CCC(=O)C1C(F)CCC1c1cnccc1N=[N+]=[N-],-8.055,-6.223,1.832,Fase 1_Lote Inicial
MOL_00400,Cc1ccncc1C1CCC(O)C1C(=O)C1CCC1,-8.055,-6.879,1.176,Fase 2_Seletividade
MOL_00401,NC(=O)C1C(F)CCC1c1cnccc1CF,-8.054,-6.194,1.86,Fase 2_Seletividade
MOL_00402,CCc1ccncc1C1CCC(C=O)C1C(=O)C1CCC1,-8.054,-6.281,1.773,Fase 2_Seletividade
MOL_00403,NC(=O)C1C(CF)CCC1c1cnccc1CF,-8.052,-6.433,1.619,Fase 2_Seletividade
MOL_00404,CNC(=O)C1C(O)CCC1c1cnccc1C(F)F,-8.051,-6.669,1.382,Fase 2_Seletividade
MOL_00405,CCC(C)C(=O)C1C(C)CCC1c1cnccc1NC#N,-8.05,-6.239,1.811,Fase 1_Lote Inicial
MOL_00406,CC1CCC(c2cnccc2O)C1C(=O)O,-8.049,-6.232,1.817,Fase 2_Seletividade
MOL_00407,CC1CCC(c2cnccc2I)C1C(=O)C(N)=O,-8.047,-6.17,1.877,Fase 2_Seletividade
MOL_00408,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1F,-8.047,-6.204,1.843,Fase 2_Seletividade
MOL_00409,CCCC(=O)C1C(N)CCC1c1cnccc1Br,-8.046,-6.423,1.623,Fase 2_Seletividade
MOL_00410,CC1CCC(c2cnccc2C#N)C1C(=O)O,-8.045,-6.308,1.737,Fase 2_Seletividade
MOL_00411,CNC(=O)C1C(CF)CCC1c1cnccc1C(C)C,-8.045,-6.474,1.571,Fase 2_Seletividade
MOL_00412,CCC1CCC(c2cnccc2C2CC2)C1C(=O)C(=O)O,-8.044,-6.033,2.011,Fase 2_Seletividade
MOL_00413,CC1CCC(c2cnccc2F)C1C(=O)C1CC1,-8.044,-6.253,1.791,Fase 3_Super Elite
MOL_00414,CC1CCC(c2cnccc2F)C1C(=O)C(=O)O,-8.041,-6.155,1.886,Fase 2_Seletividade
MOL_00415,CC(C)C(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-8.041,-6.409,1.632,Fase 2_Seletividade
MOL_00416,CC(C)CC(=O)C1C(C)CCC1c1cnccc1C1CO1,-8.041,-6.462,1.579,Fase 1_Lote Inicial
MOL_00417,C=CCC(=O)C1C(C)CCC1c1cnccc1C#CF,-8.04,-6.19,1.85,Fase 1_Lote Inicial
MOL_00418,COC1CCC(c2cnccc2C(F)F)C1C(N)=O,-8.04,-6.638,1.402,Fase 2_Seletividade
MOL_00419,CCCC(=O)C1C(C)CCC1c1cnccc1C1CC1,-8.039,-5.834,2.205,Fase 3_Super Elite
MOL_00420,CC(C)C(=O)C1C(C#N)CCC1c1cnccc1F,-8.039,-6.571,1.468,Fase 2_Seletividade
MOL_00421,CCNC(=O)C1C(F)CCC1c1cnccc1C,-8.035,-6.683,1.352,Fase 2_Seletividade
